tourney_name,winner,loser,Winner,Loser,Round,Round.1,AvgW,AvgL,Avgoddsw,Avgoddsl
Gstaad,Hanfmann,Haase,Fognini,Bautista,2,2,2.47,1.53,,
Gstaad,Fognini,Hanfmann,Fognini,Hanfmann,1,1,1.31,3.41,,
Hamburg,Kuznetsov,Cuevas,Zeballos,Altmaier,5,5,1.28,3.62,,
Hamburg,Mayer,Cecchinato,Stebe,Dzumhur,5,5,2.24,1.64,,
Hamburg,Marcel,Dzumhur,Schwartzman,Haider-Maurer,5,5,1.08,8.05,,
Hamburg,Schwartzman,Haider,Mayer,Cecchinato,5,5,1.86,1.93,,
Hamburg,Simon,Marterer,Paire,Tursunov,5,5,1.08,7.47,,
Hamburg,Kohlschreiber,Rublev,Simon,Marterer,5,5,1.69,2.15,,
Hamburg,Kicker,Haas,Struff,Donskoy,5,5,1.29,3.55,,
Hamburg,Paire,Tursunov,Kuznetsov,Cuevas,5,5,2.08,1.73,,
Hamburg,Ferrer,Basilashvili,Khachanov,Molleker,5,5,1.07,8.29,,
Hamburg,Delbonis,Berlocq,Kicker,Haas,5,5,1.92,1.87,,
Hamburg,Bedene,Hernandez,Delbonis,Berlocq,5,5,1.39,2.91,,
Hamburg,Khachanov,Molleker,Kohlschreiber,Rublev,5,5,1.48,2.61,,
Hamburg,Vesely,Verdasco,Mayer,Ramos-Vinolas,5,5,3.04,1.37,,
Hamburg,Zeballos,Altmaier,Bedene,Hernandez-Fernandez,5,5,1.05,9.98,,
Hamburg,Lennard,Donskoy,Ferrer,Basilashvili,5,5,1.3,3.43,,
Hamburg,Mayer,Ramos,Vesely,Verdasco,5,5,2.41,1.55,,
Hamburg,Mayer,Kuznetsov,Mayer,Kuznetsov,4,4,2.88,1.41,,
Hamburg,Schwartzman,Marcel,Schwartzman,Stebe,4,4,1.3,3.49,,
Hamburg,Kohlschreiber,Simon,Kicker,Paire,4,4,2.68,1.46,,
Hamburg,Kicker,Paire,Delbonis,Ferrer,4,4,2.53,1.51,,
Hamburg,Delbonis,Ferrer,Vesely,Zeballos,4,4,1.5,2.58,,
Hamburg,Khachanov,Bedene,Khachanov,Bedene,4,4,1.73,2.09,,
Hamburg,Vesely,Zeballos,Kohlschreiber,Simon,4,4,1.42,2.81,,
Hamburg,Mayer,Lennard,Mayer,Struff,4,4,2.32,1.6,,
Hamburg,Mayer,Schwartzman,Delbonis,Khachanov,3,3,2.03,1.78,,
Hamburg,Kohlschreiber,Kicker,Mayer,Vesely,3,3,2.26,1.64,,
Hamburg,Delbonis,Khachanov,Kohlschreiber,Kicker,3,3,1.24,4.1,,
Hamburg,Mayer,Vesely,Mayer,Schwartzman,3,3,3.27,1.34,,
Hamburg,Mayer,Kohlschreiber,Mayer,Delbonis,2,2,2.25,1.64,,
Hamburg,Mayer,Delbonis,Mayer,Kohlschreiber,2,2,2.7,1.46,,
Hamburg,Mayer,Mayer,Mayer,Mayer,1,1,1.57,2.41,,
Kitzbuhel,Zekic,Kuznetsov,Sousa,Youzhny,5,5,1.38,3.01,,
Kitzbuhel,Bellucci,Dolgopolov,Lajovic,Marterer,5,5,1.63,2.24,,
Kitzbuhel,Lennard,Haas,Zekic,Kuznetsov,5,5,7.25,1.09,,
Kitzbuhel,Lajovic,Marterer,Bellucci,Dolgopolov,5,5,2.7,1.45,,
Kitzbuhel,Kohlschreiber,Bagnis,Ofner,Basilashvili,5,5,2.28,1.61,,
Kitzbuhel,Vesely,Hanfmann,Zeballos,Dutra,5,5,1.66,2.21,,
Kitzbuhel,Giraldo,Haase,Giraldo,Haase,5,5,3.06,1.36,,
Kitzbuhel,Melzer,Berlocq,Kohlschreiber,Bagnis,5,5,1.71,2.12,,
Kitzbuhel,Sousa,Youzhny,Vesely,Hanfmann,5,5,1.44,2.75,,
Kitzbuhel,Zeballos,Dutra,Struff,Haas,5,5,1.39,2.95,,
Kitzbuhel,Olivo,Monteiro,Olivo,Monteiro,5,5,2.44,1.55,,
Kitzbuhel,Ofner,Basilashvili,Melzer,Berlocq,5,5,2.28,1.62,,
Kitzbuhel,Fognini,Zekic,Olivo,Zeballos,4,4,2.39,1.57,,
Kitzbuhel,Bellucci,Lennard,Kohlschreiber,Vesely,4,4,2.03,1.77,,
Kitzbuhel,Lajovic,Simon,Bellucci,Struff,4,4,2.23,1.64,,
Kitzbuhel,Kohlschreiber,Vesely,Lajovic,Simon,4,4,2,1.79,,
Kitzbuhel,Melzer,Giraldo,Ofner,Cuevas,4,4,3.7,1.27,,
Kitzbuhel,Sousa,Lorenzi,Fognini,Zekic,4,4,1.16,5.18,,
Kitzbuhel,Olivo,Zeballos,Sousa,Lorenzi,4,4,1.96,1.84,,
Kitzbuhel,Ofner,Cuevas,Melzer,Giraldo,4,4,1.78,2.01,,
Kitzbuhel,Fognini,Bellucci,Kohlschreiber,Lajovic,3,3,1.49,2.59,,
Kitzbuhel,Kohlschreiber,Lajovic,Fognini,Bellucci,3,3,1.42,2.85,,
Kitzbuhel,Sousa,Melzer,Ofner,Olivo,3,3,1.81,1.99,,
Kitzbuhel,Ofner,Olivo,Sousa,Melzer,3,3,1.59,2.36,,
Kitzbuhel,Kohlschreiber,Fognini,Kohlschreiber,Fognini,2,2,2.18,1.68,,
Kitzbuhel,Sousa,Ofner,Sousa,Ofner,2,2,1.47,2.69,,
Kitzbuhel,Kohlschreiber,Sousa,Kohlschreiber,Sousa,1,1,1.41,2.89,,
Los Cabos,King,Sanchez,Dzumhur,Daniel,5,5,1.7,2.13,,
Los Cabos,Millot,Klein,King,Sanchez,5,5,1.45,2.72,,
Los Cabos,Verdasco,Escobedo,Kokkinakis,Tiafoe,5,5,2.11,1.71,,
Los Cabos,Ebden,Novikov,Ebden,Novikov,5,5,1.5,2.55,,
Los Cabos,Dzumhur,Daniel,Santillan,Kravchuk,5,5,1.65,2.21,,
Los Cabos,Halys,Karlovic,Mannarino,Jung,5,5,1.15,5.39,,
Los Cabos,Kokkinakis,Tiafoe,Fratangelo,Ito,5,5,1.41,2.88,,
Los Cabos,Polansky,Uchiyama,Halys,Karlovic,5,5,2.98,1.38,,
Los Cabos,Fritz,Kukushkin,Millot,Klein,5,5,1.53,2.52,,
Los Cabos,Mannarino,Jung,Polansky,Uchiyama,5,5,1.61,2.28,,
Los Cabos,Fratangelo,Ito,Verdasco,Escobedo,5,5,1.35,3.15,,
Los Cabos,Santillan,Kravchuk,Fritz,Kukushkin,5,5,1.84,1.95,,
Los Cabos,Querrey,King,Mannarino,Fratangelo,4,4,1.48,2.62,,
Los Cabos,Millot,Verdasco,Dzumhur,Halys,4,4,1.86,1.92,,
Los Cabos,Lopez,Ebden,Querrey,King,4,4,1.06,9.11,,
Los Cabos,Dzumhur,Halys,Kokkinakis,Polansky,4,4,1.53,2.47,,
Los Cabos,Kokkinakis,Polansky,Millot,Verdasco,4,4,4.88,1.17,,
Los Cabos,Fritz,Ramos,Berdych,Santillan,4,4,1.15,5.35,,
Los Cabos,Mannarino,Fratangelo,Lopez,Ebden,4,4,1.41,2.86,,
Los Cabos,Berdych,Santillan,Fritz,Ramos-Vinolas,4,4,1.72,2.1,,
Los Cabos,Querrey,Millot,Querrey,Millot,3,3,1.19,4.77,,
Los Cabos,Dzumhur,Lopez,Berdych,Mannarino,3,3,1.23,4.24,,
Los Cabos,Kokkinakis,Fritz,Kokkinakis,Fritz,3,3,2.12,1.72,,
Los Cabos,Berdych,Mannarino,Dzumhur,Lopez,3,3,2.62,1.49,,
Los Cabos,Querrey,Dzumhur,Kokkinakis,Berdych,2,2,3.7,1.28,,
Los Cabos,Kokkinakis,Berdych,Querrey,Dzumhur,2,2,1.26,3.83,,
Los Cabos,Querrey,Kokkinakis,Querrey,Kokkinakis,1,1,1.44,2.79,,
Washington,Young,Smyczek,Paul,Ruud,6,6,1.42,2.84,,
Washington,Lacko,Halebian,Bhambri,Kozlov,6,6,1.64,2.24,,
Washington,Tursunov,Krueger,Laaksonen,Pospisil,6,6,3.39,1.31,,
Washington,Paul,Ruud,Mahut,Fabbiano,6,6,1.82,1.97,,
Washington,Edmund,Chung,Lacko,Halebian,6,6,1.09,7.1,,
Washington,Medvedev,Opelka,Copil,Bangoura,6,6,1.31,3.45,,
Washington,Sandgren,Soeda,Donaldson,Sela,6,6,1.73,2.09,,
Washington,Thompson,Bemelmans,Medvedev,Opelka,6,6,1.49,2.59,,
Washington,Copil,Bangoura,Pella,Ramanathan,6,6,1.66,2.2,,
Washington,Donaldson,Sela,Young,Smyczek,6,6,1.37,3.07,,
Washington,Baghdatis,Leshem,Baghdatis,Leshem,6,6,1.19,4.7,,
Washington,Mahut,Fabbiano,Tursunov,Krueger,6,6,2.56,1.49,,
Washington,Bhambri,Kozlov,Thompson,Bemelmans,6,6,1.65,2.22,,
Washington,Pella,Ramanathan,Edmund,Chung,6,6,1.73,2.08,,
Washington,Jaziri,Bega,Jaziri,Bega,6,6,1.14,5.56,,
Washington,Laaksonen,Pospisil,Sandgren,Soeda,6,6,1.55,2.43,,
Washington,Nishikori,Young,Sock,Copil,5,5,1.31,3.43,,
Washington,Martin,Lacko,Thiem,Laaksonen,5,5,1.15,5.28,,
Washington,Muller,Tursunov,Pella,Zverev,5,5,2.61,1.49,,
Washington,Paul,Pouille,Del,Lacko,5,5,1.2,4.47,,
Washington,Dimitrov,Edmund,Nishikori,Young,5,5,1.16,5.24,,
Washington,Medvedev,Johnson,Raonic,Mahut,5,5,1.12,6.21,,
Washington,Sandgren,Kyrgios,Donaldson,Polmans,5,5,1.19,4.72,,
Washington,Zverev,Thompson,Paul,Pouille,5,5,3.4,1.31,,
Washington,Sock,Copil,Muller,Tursunov,5,5,1.13,5.68,,
Washington,Donaldson,Polmans,Zverev,Thompson,5,5,1.18,4.8,,
Washington,Baghdatis,Harrison,Baghdatis,Harrison,5,5,2.57,1.49,,
Washington,Raonic,Mahut,Anderson,Jaziri,5,5,1.25,3.92,,
Washington,Bhambri,Monfils,Dimitrov,Edmund,5,5,1.42,2.86,,
Washington,Pella,Zverev,Bhambri,Monfils,5,5,5.28,1.15,,
Washington,Anderson,Jaziri,Medvedev,Johnson,5,5,2.17,1.68,,
Washington,Thiem,Laaksonen,Sandgren,Kyrgios,5,5,5.21,1.15,,
Washington,Nishikori,Martin,Sock,Donaldson,4,4,1.34,3.22,,
Washington,Paul,Muller,Raonic,Baghdatis,4,4,1.12,6.21,,
Washington,Medvedev,Dimitrov,Anderson,Thiem,4,4,2.19,1.67,,
Washington,Zverev,Sandgren,Bhambri,Pella,4,4,2.17,1.68,,
Washington,Sock,Donaldson,Medvedev,Dimitrov,4,4,3.36,1.32,,
Washington,Raonic,Baghdatis,Paul,Muller,4,4,4.8,1.18,,
Washington,Bhambri,Pella,Nishikori,Del,4,4,2.07,1.74,,
Washington,Anderson,Thiem,Zverev,Sandgren,4,4,1.11,6.66,,
Washington,Nishikori,Paul,Sock,Raonic,3,3,3.26,1.34,,
Washington,Zverev,Medvedev,Anderson,Bhambri,3,3,1.16,5.28,,
Washington,Sock,Raonic,Zverev,Medvedev,3,3,1.32,3.37,,
Washington,Anderson,Bhambri,Nishikori,Paul,3,3,1.12,6.22,,
Washington,Zverev,Nishikori,Anderson,Sock,2,2,1.86,1.94,,
Washington,Anderson,Sock,Zverev,Nishikori,2,2,1.57,2.39,,
Washington,Zverev,Anderson,Zverev,Anderson,1,1,1.39,3,,
Canada Masters,Polansky,Pospisil,Donaldson,Pouille,6,6,2.6,1.49,,
Canada Masters,Ferrer,Edmund,Haase,Ramos-Vinolas,6,6,1.84,1.96,,
Canada Masters,Sock,Hugues,Kyrgios,Troicki,6,6,1.45,2.72,,
Canada Masters,Bautista,Smyczek,Zverev,Gombos,6,6,1.28,3.67,,
Canada Masters,Harrison,Fabbiano,Paire,Young,6,6,2.15,1.7,,
Canada Masters,Monfils,Johnson,Monfils,Johnson,6,6,1.57,2.38,,
Canada Masters,Schwartzman,Opelka,Ferrer,Edmund,6,6,2.4,1.57,,
Canada Masters,Paire,Young,Harrison,Fabbiano,6,6,1.39,2.94,,
Canada Masters,Donaldson,Pouille,Schwartzman,Opelka,6,6,1.72,2.12,,
Canada Masters,Escobedo,Basilashvili,Gasquet,Schnur,6,6,1.11,6.35,,
Canada Masters,Haase,Ramos,Del,Isner,6,6,1.85,1.94,,
Canada Masters,Zverev,Gombos,Mannarino,Medvedev,6,6,2.22,1.64,,
Canada Masters,Querrey,Millot,Polansky,Pospisil,6,6,2.69,1.46,,
Canada Masters,Anderson,Sela,Bautista,Smyczek,6,6,1.13,6.21,,
Canada Masters,Carreno,Khachanov,Coric,Youzhny,6,6,1.6,2.33,,
Canada Masters,Kyrgios,Troicki,Chung,Lopez,6,6,2.22,1.65,,
Canada Masters,Lorenzi,Tiafoe,Lorenzi,Tiafoe,6,6,2.6,1.49,,
Canada Masters,Gasquet,Schnur,Escobedo,Basilashvili,6,6,1.44,2.78,,
Canada Masters,Mannarino,Medvedev,Querrey,Millot,6,6,1.13,5.99,,
Canada Masters,Chung,Lopez,Shapovalov,Dutra,6,6,1.26,3.83,,
Canada Masters,Goffin,Sugita,Carreno,Khachanov,6,6,2.34,1.59,,
Canada Masters,Martin,Isner,Goffin,Sugita,6,6,1.3,3.52,,
Canada Masters,Shapovalov,Dutra,Anderson,Sela,6,6,1.23,4.08,,
Canada Masters,Coric,Youzhny,Sock,Herbert,6,6,1.3,3.48,,
Canada Masters,Federer,Polansky,Donaldson,Paire,5,5,1.93,1.86,,
Canada Masters,Ferrer,Sock,Schwartzman,Thiem,5,5,4.25,1.22,,
Canada Masters,Bautista,Harrison,Haase,Escobedo,5,5,1.4,2.94,,
Canada Masters,Monfils,Nishikori,Bautista,Harrison,5,5,1.39,3,,
Canada Masters,Schwartzman,Thiem,Monfils,Nishikori,5,5,2.51,1.53,,
Canada Masters,Donaldson,Paire,Federer,Polansky,5,5,1.03,14.26,,
Canada Masters,Haase,Escobedo,Shapovalov,Del,5,5,4.74,1.19,,
Canada Masters,Dimitrov,Zverev,Ferrer,Sock,5,5,2.29,1.62,,
Canada Masters,Querrey,Tsonga,Dimitrov,Zverev,5,5,1.29,3.54,,
Canada Masters,Anderson,Carreno,Anderson,Carreno,5,5,1.46,2.72,,
Canada Masters,Kyrgios,Lorenzi,Kyrgios,Lorenzi,5,5,1.15,5.55,,
Canada Masters,Zverev,Gasquet,Zverev,Gasquet,5,5,1.26,3.9,,
Canada Masters,Mannarino,Raonic,Nadal,Coric,5,5,1.12,6.23,,
Canada Masters,Chung,Goffin,Chung,Goffin,5,5,2.7,1.46,,
Canada Masters,Shapovalov,Martin,Mannarino,Raonic,5,5,4.68,1.19,,
Canada Masters,Nadal,Coric,Querrey,Tsonga,5,5,2.56,1.51,,
Canada Masters,Federer,Ferrer,Bautista,Monfils,4,4,1.94,1.86,,
Canada Masters,Bautista,Monfils,Schwartzman,Donaldson,4,4,1.85,1.95,,
Canada Masters,Schwartzman,Donaldson,Haase,Dimitrov,4,4,3.56,1.3,,
Canada Masters,Haase,Dimitrov,Federer,Ferrer,4,4,1.05,10.76,,
Canada Masters,Anderson,Querrey,Anderson,Querrey,4,4,1.79,2.02,,
Canada Masters,Zverev,Kyrgios,Zverev,Kyrgios,4,4,2.02,1.79,,
Canada Masters,Mannarino,Chung,Mannarino,Chung,4,4,1.93,1.87,,
Canada Masters,Shapovalov,Nadal,Shapovalov,Nadal,4,4,9.16,1.06,,
Canada Masters,Federer,Bautista,Haase,Schwartzman,3,3,1.64,2.26,,
Canada Masters,Haase,Schwartzman,Federer,Bautista,3,3,1.12,6.33,,
Canada Masters,Zverev,Anderson,Shapovalov,Mannarino,3,3,2.47,1.54,,
Canada Masters,Shapovalov,Mannarino,Zverev,Anderson,3,3,1.41,2.89,,
Canada Masters,Federer,Haase,Federer,Haase,2,2,1.05,10.58,,
Canada Masters,Zverev,Shapovalov,Zverev,Shapovalov,2,2,1.19,4.8,,
Canada Masters,Zverev,Federer,Zverev,Federer,1,1,3.39,1.32,,
Cincinnati Masters,Khachanov,Schwartzman,Muller,Harrison,6,6,1.57,2.37,,
Cincinnati Masters,Sousa,Edmund,Isner,Troicki,6,6,1.17,4.99,,
Cincinnati Masters,Sugita,Sock,Gasquet,Smith,6,6,1.11,6.51,,
Cincinnati Masters,Martin,Berdych,Karlovic,Vesely,6,6,1.69,2.16,,
Cincinnati Masters,Krueger,Paire,Paul,Young,6,6,2.23,1.65,,
Cincinnati Masters,Lopez,Chung,Krueger,Paire,6,6,3.62,1.28,,
Cincinnati Masters,Tiafoe,Marterer,Lopez,Chung,6,6,1.92,1.87,,
Cincinnati Masters,Paul,Young,Fognini,Medvedev,6,6,1.94,1.86,,
Cincinnati Masters,Isner,Troicki,Sousa,Edmund,6,6,2.57,1.5,,
Cincinnati Masters,Donaldson,Bautista,Tiafoe,Marterer,6,6,1.64,2.25,,
Cincinnati Masters,Ramanathan,Eubanks,Querrey,Kozlov,6,6,1.13,5.98,,
Cincinnati Masters,Basilashvili,Coric,Zverev,Verdasco,6,6,2.36,1.58,,
Cincinnati Masters,Ferrer,Johnson,Ramanathan,Eubanks,6,6,2.16,1.69,,
Cincinnati Masters,Zverev,Verdasco,Dolgopolov,Anderson,6,6,3.16,1.35,,
Cincinnati Masters,Carreno,Lorenzi,Del,Berdych,6,6,1.94,1.85,,
Cincinnati Masters,Querrey,Kozlov,Kyrgios,Goffin,6,6,1.45,2.72,,
Cincinnati Masters,Mannarino,Haase,Khachanov,Schwartzman,6,6,1.63,2.26,,
Cincinnati Masters,Fognini,Medvedev,Ramos-Vinolas,Youzhny,6,6,1.77,2.04,,
Cincinnati Masters,Karlovic,Vesely,Ferrer,Johnson,6,6,1.73,2.09,,
Cincinnati Masters,Dolgopolov,Anderson,Mannarino,Haase,6,6,1.79,2.01,,
Cincinnati Masters,Kyrgios,Goffin,Sugita,Sock,6,6,2.92,1.4,,
Cincinnati Masters,Muller,Harrison,Basilashvili,Coric,6,6,3.09,1.37,,
Cincinnati Masters,Ramos,Youzhny,Donaldson,Bautista,6,6,3.49,1.3,,
Cincinnati Masters,Gasquet,Patrick,Carreno,Lorenzi,6,6,1.34,3.24,,
Cincinnati Masters,Khachanov,Fabbiano,Isner,Paul,5,5,1.2,4.48,,
Cincinnati Masters,Sugita,Sousa,Karlovic,Tsonga,5,5,2.67,1.47,,
Cincinnati Masters,Martin,Krueger,Thiem,Fognini,5,5,1.36,3.12,,
Cincinnati Masters,Dimitrov,Lopez,Ferrer,Tipsarevic,5,5,1.22,4.29,,
Cincinnati Masters,Tiafoe,Zverev,Dimitrov,Lopez,5,5,1.53,2.49,,
Cincinnati Masters,Isner,Paul,Sugita,Sousa,5,5,1.92,1.87,,
Cincinnati Masters,Donaldson,Ramanathan,Del,Krueger,5,5,1.09,7.58,,
Cincinnati Masters,Basilashvili,Harrison,Carreno,Zverev,5,5,1.78,2.03,,
Cincinnati Masters,Ferrer,Tipsarevic,Khachanov,Fabbiano,5,5,1.22,4.29,,
Cincinnati Masters,Carreno,Zverev,Kyrgios,Dolgopolov,5,5,1.56,2.41,,
Cincinnati Masters,Mannarino,Querrey,Tiafoe,Zverev,5,5,5.44,1.15,,
Cincinnati Masters,Thiem,Fognini,Donaldson,Ramanathan,5,5,1.2,4.52,,
Cincinnati Masters,Karlovic,Tsonga,Basilashvili,Harrison,5,5,1.46,2.69,,
Cincinnati Masters,Kyrgios,Dolgopolov,Ramos-Vinolas,Muller,5,5,3,1.38,,
Cincinnati Masters,Ramos,Muller,Mannarino,Querrey,5,5,2.45,1.55,,
Cincinnati Masters,Nadal,Gasquet,Nadal,Gasquet,5,5,1.14,5.53,,
Cincinnati Masters,Sugita,Khachanov,Dimitrov,Del,4,4,2.22,1.65,,
Cincinnati Masters,Dimitrov,Martin,Sugita,Khachanov,4,4,2.55,1.51,,
Cincinnati Masters,Isner,Tiafoe,Donaldson,Basilashvili,4,4,1.58,2.39,,
Cincinnati Masters,Donaldson,Basilashvili,Ferrer,Carreno,4,4,2.1,1.73,,
Cincinnati Masters,Ferrer,Carreno,Thiem,Mannarino,4,4,1.33,3.3,,
Cincinnati Masters,Thiem,Mannarino,Isner,Tiafoe,4,4,1.3,3.58,,
Cincinnati Masters,Kyrgios,Karlovic,Kyrgios,Karlovic,4,4,1.46,2.69,,
Cincinnati Masters,Nadal,Ramos,Nadal,Ramos-Vinolas,4,4,1.07,8.4,,
Cincinnati Masters,Dimitrov,Sugita,Dimitrov,Sugita,3,3,1.29,3.61,,
Cincinnati Masters,Isner,Donaldson,Isner,Donaldson,3,3,1.29,3.59,,
Cincinnati Masters,Ferrer,Thiem,Ferrer,Thiem,3,3,2.63,1.48,,
Cincinnati Masters,Kyrgios,Nadal,Kyrgios,Nadal,3,3,2.81,1.43,,
Cincinnati Masters,Dimitrov,Isner,Dimitrov,Isner,2,2,1.78,2.04,,
Cincinnati Masters,Kyrgios,Ferrer,Kyrgios,Ferrer,2,2,1.4,2.97,,
Cincinnati Masters,Dimitrov,Kyrgios,Dimitrov,Kyrgios,1,1,2.2,1.68,,
Winston-Salem,Benneteau,Hugues,Monteiro,Dolgopolov,6,6,2.03,1.9,,
Winston-Salem,Rublev,Darcis,Kuznetsov,Kicker,6,6,1.3,3.51,,
Winston-Salem,Dzumhur,Istomin,Baghdatis,Berankis,6,6,1.61,2.29,,
Winston-Salem,Zeballos,Koepfer,Struff,Gombos,6,6,1.41,2.89,,
Winston-Salem,Fucsovics,Gulbis,Lajovic,Chrysochos,6,6,1.07,8.26,,
Winston-Salem,Edmund,Fabbiano,Young,Dutra,6,6,1.35,3.18,,
Winston-Salem,Berlocq,Bolt,Seppi,Tipsarevic,6,6,2.05,1.76,,
Winston-Salem,Hsun,Eysseric,Lu,Eysseric,6,6,1.21,4.33,,
Winston-Salem,Lennard,Gombos,Rublev,Darcis,6,6,1.56,2.39,,
Winston-Salem,Seppi,Tipsarevic,Berlocq,Bolt,6,6,1.86,1.92,,
Winston-Salem,Young,Dutra,Edmund,Fabbiano,6,6,1.21,4.28,,
Winston-Salem,Kuznetsov,Kicker,Fucsovics,Gulbis,6,6,2.17,1.67,,
Winston-Salem,Monteiro,Dolgopolov,Benneteau,Herbert,6,6,2,1.8,,
Winston-Salem,Fritz,Jaziri,Zeballos,Koepfer,6,6,1.62,2.27,,
Winston-Salem,Baghdatis,Berankis,Dzumhur,Istomin,6,6,1.75,2.06,,
Winston-Salem,Lajovic,Chrysochos,Fritz,Jaziri,6,6,1.46,2.69,,
Winston-Salem,Benneteau,Carreno,Baghdatis,Vesely,5,5,1.71,2.13,,
Winston-Salem,Chung,Rublev,Struff,Cuevas,5,5,1.57,2.39,,
Winston-Salem,Dzumhur,Simon,Bautista,Lajovic,5,5,1.22,4.22,,
Winston-Salem,Zeballos,Verdasco,Edmund,Medvedev,5,5,1.65,2.22,,
Winston-Salem,Fucsovics,Sousa,Coric,Young,5,5,1.97,1.82,,
Winston-Salem,Edmund,Medvedev,Seppi,Bedene,5,5,2.02,1.78,,
Winston-Salem,Berlocq,Troicki,Berlocq,Troicki,5,5,2.57,1.5,,
Winston-Salem,Johnson,Hsun,Johnson,Lu,5,5,1.59,2.34,,
Winston-Salem,Lennard,Cuevas,Lorenzi,Monteiro,5,5,1.57,2.39,,
Winston-Salem,Seppi,Bedene,Fucsovics,Sousa,5,5,2.23,1.65,,
Winston-Salem,Coric,Young,Zeballos,Verdasco,5,5,3.13,1.35,,
Winston-Salem,Isner,Kuznetsov,Dzumhur,Simon,5,5,1.75,2.06,,
Winston-Salem,Lorenzi,Monteiro,Isner,Kuznetsov,5,5,1.25,3.89,,
Winston-Salem,Fritz,Sugita,Fritz,Sugita,5,5,1.98,1.81,,
Winston-Salem,Baghdatis,Vesely,Chung,Rublev,5,5,1.59,2.34,,
Winston-Salem,Bautista,Lajovic,Benneteau,Carreno,5,5,3.5,1.3,,
Winston-Salem,Chung,Benneteau,Edmund,Fucsovics,4,4,1.44,2.76,,
Winston-Salem,Dzumhur,Zeballos,Johnson,Berlocq,4,4,1.22,4.28,,
Winston-Salem,Edmund,Fucsovics,Dzumhur,Zeballos,4,4,1.63,2.25,,
Winston-Salem,Johnson,Berlocq,Fritz,Lorenzi,4,4,1.39,2.97,,
Winston-Salem,Lennard,Seppi,Struff,Seppi,4,4,1.79,2.01,,
Winston-Salem,Coric,Isner,Bautista,Baghdatis,4,4,1.35,3.14,,
Winston-Salem,Fritz,Lorenzi,Chung,Benneteau,4,4,1.35,3.15,,
Winston-Salem,Bautista,Baghdatis,Coric,Isner,4,4,2.74,1.45,,
Winston-Salem,Dzumhur,Chung,Edmund,Johnson,3,3,1.91,1.89,,
Winston-Salem,Edmund,Johnson,Dzumhur,Chung,3,3,2.57,1.51,,
Winston-Salem,Lennard,Coric,Bautista,Fritz,3,3,1.31,3.4,,
Winston-Salem,Bautista,Fritz,Struff,Coric,3,3,2.63,1.48,,
Winston-Salem,Dzumhur,Edmund,Dzumhur,Edmund,2,2,2.34,1.6,,
Winston-Salem,Bautista,Lennard,Bautista,Struff,2,2,1.24,4.1,,
Winston-Salem,Bautista,Dzumhur,Bautista,Dzumhur,1,1,1.21,4.49,,
US Open,Nadal,Lajovic,Mayer,Dutra,7,7,1.51,2.55,,
US Open,Daniel,Paul,Edmund,Haase,7,7,1.89,1.91,,
US Open,Sugita,Blancaneaux,Carreno,King,7,7,1.08,7.8,,
US Open,Mayer,Gasquet,Chung,Zeballos,7,7,1.25,3.94,,
US Open,Travaglia,Fognini,Johnson,Almagro,7,7,1.12,6.05,,
US Open,Troicki,Gombos,Norrie,Tursunov,7,7,1.44,2.76,,
US Open,Dolgopolov,Lennard,Anderson,Aragone,7,7,1.03,12.99,,
US Open,Berdych,Harrison,Kukushkin,Ferrer,7,7,4.52,1.2,,
US Open,Goffin,Benneteau,Donskoy,Haider-Maurer,7,7,1.28,3.68,,
US Open,Pella,Darcis,Cilic,Sandgren,7,7,1.04,10.93,,
US Open,Young,Marterer,Gulbis,Giannessi,7,7,1.27,3.8,,
US Open,Monfils,Chardy,Albot,Escobedo,7,7,1.71,2.13,,
US Open,Dzumhur,Cuevas,Paire,Lacko,7,7,1.49,2.61,,
US Open,Marcel,Kicker,Isner,Herbert,7,7,1.16,5.2,,
US Open,Rublev,Bedene,Tsonga,Copil,7,7,1.09,7.63,,
US Open,Dimitrov,Safranek,Schwartzman,Berlocq,7,7,1.22,4.24,,
US Open,Federer,Tiafoe,Ramos-Vinolas,Istomin,7,7,1.32,3.36,,
US Open,Youzhny,Kavcic,Lorenzi,Sousa,7,7,2.71,1.46,,
US Open,Verdasco,Pospisil,Sela,Eubanks,7,7,1.29,3.63,,
US Open,Lopez,Kuznetsov,Lu,Khachanov,7,7,2.83,1.43,,
US Open,Kohlschreiber,Smyczek,Shapovalov,Medvedev,7,7,1.74,2.09,,
US Open,Giraldo,Millot,Zverev,Kwiatkowski,7,7,1.09,7.59,,
US Open,Jaziri,Monteiro,Muller,Tomic,7,7,1.25,3.97,,
US Open,Millman,Kyrgios,Tipsarevic,Kokkinakis,7,7,2.99,1.38,,
US Open,Bautista,Seppi,Querrey,Simon,7,7,1.33,3.29,,
US Open,Brown,Bellucci,Mahut,Fucsovics,7,7,1.81,2,,
US Open,Menendez,Kypson,Pouille,Bemelmans,7,7,1.21,4.4,,
US Open,Martin,Laaksonen,Fabbiano,Smith,7,7,2.01,1.8,,
US Open,Mannarino,Berankis,Thompson,Sock,7,7,3.23,1.34,,
US Open,Fratangelo,Karlovic,Donaldson,Basilashvili,7,7,1.35,3.2,,
US Open,Fritz,Baghdatis,Coric,Vesely,7,7,1.57,2.42,,
US Open,Thiem,De,Zverev,King,7,7,1.02,17.18,,
US Open,Querrey,Simon,Nadal,Lajovic,7,7,1.02,17.32,,
