tourney_name,X,X.1,Winner,Loser,roundno,Round.,AvgW,AvgL,Avgoddsw,Avgoddsl
Roland Garros,Garin,Opelka,Del,Nishioka,7,6,1.08,8.44,,
Roland Garros,Wawrinka,Kovalik,Monfils,Mannarino,7,6,1.1,7.34,,
Roland Garros,Krajinovic,Tiafoe,Coric,Harris,7,6,1.07,8.82,,
Roland Garros,Carballes,Muller,Bautista,Fritz,7,6,1.45,2.78,,
Roland Garros,Dellien,Gunneswaran,Khachanov,Barrere,7,6,1.11,6.69,,
Roland Garros,Tsitsipas,Marterer,Fognini,Delbonis,7,6,1.45,2.76,,
Roland Garros,Martin,Jarry,Klizan,Pouille,7,6,2.87,1.43,,
Roland Garros,Nishioka,McDonald,Nishikori,Djere,7,5,1.3,3.54,,
Roland Garros,Karlovic,Lopez,Paire,Carreno,7,5,2.3,1.63,,
Roland Garros,Thompson,Davidovich,Federer,Ruud,7,5,1.12,6.4,,
Roland Garros,Pouille,Bolelli,Mayer,Mahut,7,5,1.24,4.09,,
Roland Garros,Klizan,Kukushkin,Londero,Moutet,7,5,1.58,2.42,,
Roland Garros,Barrere,Ebden,Nadal,Goffin,7,5,1.03,13.15,,
Roland Garros,Khachanov,Marcel,Fognini,Bautista,7,5,1.68,2.2,,
Roland Garros,Monfils,Daniel,Zverev,Lajovic,7,5,1.31,3.53,,
Roland Garros,Mannarino,Travaglia,Tsitsipas,Krajinovic,7,5,1.17,5.12,,
Roland Garros,Hoang,Dzumhur,Struff,Coric,7,5,3.01,1.4,,
Roland Garros,Verdasco,Evans,Wawrinka,Dimitrov,7,5,1.35,3.21,,
Roland Garros,Edmund,Chardy,Djokovic,Caruso,7,5,1.01,22.31,,
Roland Garros,Cuevas,Janvier,Thiem,Cuevas,7,5,1.23,4.25,,
Roland Garros,Bublik,Molleker,Monfils,Hoang,7,5,1.09,7.82,,
Roland Garros,Thiem,Paul,Del,Thompson,7,5,1.28,3.75,,
Roland Garros,Zverev,Millman,Khachanov,Klizan,7,5,1.3,3.6,,
Roland Garros,Ymer,Rola,Federer,Mayer,7,4,1.09,7.83,,
Roland Garros,Benchetrit,Norrie,Wawrinka,Tsitsipas,7,4,2.1,1.75,,
Roland Garros,Lajovic,Monteiro,Nadal,Londero,7,4,1.01,24.13,,
Roland Garros,Bautista,Johnson,Nishikori,Paire,7,4,1.46,2.72,,
Roland Garros,Fritz,Tomic,Djokovic,Struff,7,4,1.03,13.25,,
Roland Garros,Delbonis,Garcia,Thiem,Monfils,7,4,1.36,3.16,,
Roland Garros,Fognini,Seppi,Zverev,Fognini,7,4,2.04,1.79,,
Roland Garros,Coric,Bedene,Khachanov,Del,7,4,2.79,1.45,,
Roland Garros,Harris,Rosol,Federer,Wawrinka,7,3,1.38,3.08,,
Roland Garros,Albot,Sandgren,Nadal,Nishikori,7,3,1.03,15.7,,
Roland Garros,Lennard,Shapovalov,Djokovic,Zverev,7,3,1.12,6.6,,
Roland Garros,Simon,Stakhovsky,Thiem,Khachanov,7,3,1.29,3.7,,
Roland Garros,Caruso,Munar,Nadal,Federer,7,2,1.14,6.13,,
Roland Garros,Laaksonen,Martinez,Thiem,Djokovic,7,2,2.79,1.46,,
Roland Garros,Djokovic,Hurkacz,Nadal,Thiem,7,1,1.21,4.66,,
's-Hertogenbosch,Mannarino,Thompson,Fritz,Rodionov,1,5,1.21,4.4,,
's-Hertogenbosch,Thompson,Gasquet,Garin,Caruso,2,5,1.56,2.45,,
's-Hertogenbosch,Mannarino,Coric,Thompson,Paul,2,5,1.89,1.91,,
's-Hertogenbosch,Gasquet,Jarry,Haase,Humbert,3,5,1.63,2.25,,
's-Hertogenbosch,Thompson,De,Tiafoe,Sousa,3,5,1.4,2.93,,
's-Hertogenbosch,Mannarino,Goffin,Gasquet,Bedene,3,5,1.35,3.17,,
's-Hertogenbosch,Coric,Garin,Jarry,Sinner,3,5,1.75,2.06,,
's-Hertogenbosch,Jarry,Tsitsipas,Seppi,Fabbiano,4,5,1.43,2.79,,
's-Hertogenbosch,Gasquet,Kukushkin,Goffin,Davidovich,4,5,1.34,3.21,,
's-Hertogenbosch,De,Seppi,Mannarino,De,4,5,1.2,4.49,,
's-Hertogenbosch,Thompson,Tiafoe,Herbert,Ebden,4,5,2.09,1.73,,
's-Hertogenbosch,Goffin,Hugues,Kukushkin,Sonego,4,5,1.61,2.3,,
's-Hertogenbosch,Mannarino,Verdasco,Thompson,Tiafoe,4,4,2.4,1.59,,
's-Hertogenbosch,Garin,Haase,Coric,Fritz,4,4,1.59,2.35,,
's-Hertogenbosch,Coric,Fritz,De,Seppi,4,4,1.55,2.43,,
's-Hertogenbosch,Jarry,Sinner,Goffin,Herbert,5,4,1.37,3.05,,
's-Hertogenbosch,Kukushkin,Sonego,Garin,Haase,5,4,1.72,2.12,,
's-Hertogenbosch,Gasquet,Bedene,Jarry,Tsitsipas,5,4,4.53,1.2,,
's-Hertogenbosch,Seppi,Fabbiano,Mannarino,Verdasco,5,4,1.66,2.21,,
's-Hertogenbosch,Thompson,Paul,Gasquet,Kukushkin,5,4,1.56,2.42,,
's-Hertogenbosch,Tiafoe,Sousa,Coric,Garin,5,3,1.41,2.91,,
's-Hertogenbosch,Goffin,Davidovich,Mannarino,Goffin,5,3,3.59,1.29,,
's-Hertogenbosch,Hugues,Ebden,Thompson,De,5,3,2.57,1.51,,
's-Hertogenbosch,Mannarino,De,Gasquet,Jarry,5,3,1.72,2.13,,
's-Hertogenbosch,Garin,Caruso,Thompson,Gasquet,5,2,2.51,1.53,,
's-Hertogenbosch,Haase,Humbert,Mannarino,Coric,5,2,2.7,1.46,,
's-Hertogenbosch,Fritz,Rodionov,Mannarino,Thompson,5,1,1.75,2.07,,
Stuttgart,Berrettini,Auger,Tsonga,Zverev,1,5,1.24,4.01,,
Stuttgart,Auger,Raonic,Kecmanovic,Kohlschreiber,2,5,5.01,1.17,,
Stuttgart,Berrettini,Lennard,Fucsovics,Munar,2,5,1.31,3.43,,
Stuttgart,Auger,Brown,Struff,Shapovalov,3,5,2.09,1.73,,
Stuttgart,Raonic,Fucsovics,Raonic,Popyrin,3,5,1.28,3.65,,
Stuttgart,Lennard,Pouille,Auger-Aliassime,Gulbis,3,5,1.65,2.23,,
Stuttgart,Berrettini,Kudla,Brown,Millman,3,5,2.03,1.78,,
Stuttgart,Brown,Zverev,Pouille,Lopez,4,5,1.87,1.91,,
Stuttgart,Auger,Simon,Kudla,Galovic,4,5,1.25,3.88,,
Stuttgart,Fucsovics,Basilashvili,Berrettini,Kyrgios,4,5,2.75,1.44,,
Stuttgart,Raonic,Tsonga,Simon,Gojowczyk,4,5,1.69,2.15,,
Stuttgart,Lennard,Kecmanovic,Monfils,Johnson,4,5,1.42,2.85,,
Stuttgart,Pouille,Medvedev,Fucsovics,Basilashvili,4,4,1.53,2.51,,
Stuttgart,Kudla,Monfils,Raonic,Tsonga,4,4,2.17,1.68,,
Stuttgart,Berrettini,Khachanov,Struff,Kecmanovic,4,4,1.28,3.65,,
Stuttgart,Brown,Millman,Pouille,Medvedev,5,4,2.63,1.48,,
Stuttgart,Simon,Gojowczyk,Kudla,Monfils,5,4,2.81,1.43,,
Stuttgart,Auger,Gulbis,Berrettini,Khachanov,5,4,1.95,1.85,,
Stuttgart,Fucsovics,Munar,Brown,Zverev,5,4,3.88,1.25,,
Stuttgart,Tsonga,Zverev,Auger-Aliassime,Simon,5,4,1.51,2.54,,
Stuttgart,Raonic,Popyrin,Berrettini,Kudla,5,3,1.49,2.61,,
Stuttgart,Lennard,Shapovalov,Struff,Pouille,5,3,1.8,2.01,,
Stuttgart,Kecmanovic,Kohlschreiber,Auger-Aliassime,Brown,5,3,1.57,2.41,,
Stuttgart,Pouille,Lopez,Raonic,Fucsovics,5,3,1.37,3.08,,
Stuttgart,Monfils,Johnson,Berrettini,Struff,5,2,1.77,2.06,,
Stuttgart,Kudla,Galovic,Auger-Aliassime,Raonic,5,2,2.84,1.43,,
Stuttgart,Berrettini,Kyrgios,Berrettini,Auger-Aliassime,5,1,1.45,2.75,,
Halle,Federer,Goffin,Albot,Ebden,1,5,2.15,1.69,,
Halle,Federer,Hugues,Johnson,Kohlschreiber,2,5,2.27,1.62,,
Halle,Goffin,Berrettini,Herbert,Monfils,2,5,2.58,1.5,,
Halle,Federer,Bautista,Sousa,Hurkacz,3,5,2.1,1.73,,
Halle,Hugues,Coric,Khachanov,Kecmanovic,3,5,1.26,3.9,,
Halle,Berrettini,Khachanov,Zverev,Haase,3,5,1.16,5.2,,
Halle,Goffin,Zverev,Gasquet,Gojowczyk,3,5,1.38,3.01,,
Halle,Federer,Tsonga,Goffin,Pella,4,5,1.26,3.88,,
Halle,Bautista,Gasquet,Struff,Djere,4,5,1.16,5.15,,
Halle,Coric,Sousa,Bautista,Fritz,4,5,1.56,2.42,,
Halle,Hugues,Stakhovsky,Coric,Munar,4,5,1.2,4.58,,
Halle,Berrettini,Seppi,Stakhovsky,Molleker,4,5,1.55,2.45,,
Halle,Khachanov,Lennard,Seppi,Moraing,4,5,1.36,3.11,,
Halle,Goffin,Albot,Tsonga,Paire,4,5,1.37,3.05,,
Halle,Zverev,Johnson,Berrettini,Basilashvili,4,5,1.29,3.61,,
Halle,Federer,Millman,Federer,Millman,5,5,1.06,9.09,,
Halle,Tsonga,Paire,Goffin,Albot,5,4,1.22,4.29,,
Halle,Gasquet,Gojowczyk,Khachanov,Struff,5,4,1.94,1.85,,
Halle,Bautista,Fritz,Herbert,Stakhovsky,5,4,1.34,3.26,,
Halle,Coric,Munar,Coric,Sousa,5,4,1.22,4.22,,
Halle,Sousa,Hurkacz,Berrettini,Seppi,5,4,1.25,3.89,,
Halle,Stakhovsky,Molleker,Bautista,Gasquet,5,4,1.55,2.44,,
Halle,Hugues,Monfils,Zverev,Johnson,5,4,1.49,2.62,,
Halle,Berrettini,Basilashvili,Federer,Tsonga,5,4,1.17,4.97,,
Halle,Seppi,Moraing,Berrettini,Khachanov,5,3,1.65,2.24,,
Halle,Lennard,Djere,Goffin,Zverev,5,3,2.38,1.58,,
Halle,Khachanov,Kecmanovic,Herbert,Coric,5,3,2.37,1.59,,
Halle,Goffin,Pella,Federer,Bautista,5,3,1.16,5.29,,
Halle,Albot,Ebden,Goffin,Berrettini,5,2,2.26,1.64,,
Halle,Johnson,Kohlschreiber,Federer,Herbert,5,2,1.08,8.24,,
Halle,Zverev,Haase,Federer,Goffin,5,1,1.15,5.54,,
Queen's Club,Lopez,Simon,Medvedev,Verdasco,1,5,1.39,2.98,,
Queen's Club,Lopez,Auger,Schwartzman,Bublik,2,5,2.25,1.64,,
Queen's Club,Simon,Medvedev,Cilic,Garin,2,5,1.3,3.52,,
Queen's Club,Auger,Tsitsipas,Mahut,Tiafoe,3,5,2.15,1.7,,
Queen's Club,Lopez,Raonic,Anderson,Norrie,3,5,1.36,3.15,,
Queen's Club,Medvedev,Schwartzman,Simon,Ward,3,5,1.48,2.64,,
Queen's Club,Simon,Mahut,Chardy,Kukushkin,3,5,1.6,2.32,,
Queen's Club,Tsitsipas,Chardy,Del,Shapovalov,4,5,1.39,2.96,,
Queen's Club,Auger,Kyrgios,Lopez,Fucsovics,4,5,1.66,2.21,,
Queen's Club,Lopez,Martin,Bedene,De,4,5,2.52,1.52,,
Queen's Club,Raonic,Bedene,Wawrinka,Evans,4,5,1.7,2.15,,
Queen's Club,Schwartzman,Cilic,Pouille,Clarke,4,5,1.15,5.5,,
Queen's Club,Medvedev,Pouille,Raonic,Cecchinato,4,5,1.16,5.17,,
Queen's Club,Mahut,Wawrinka,Tsitsipas,Edmund,4,5,1.36,3.14,,
Queen's Club,Simon,Anderson,Kyrgios,Carballes,4,5,1.19,4.62,,
Queen's Club,Tsitsipas,Edmund,Auger-Aliassime,Dimitrov,5,5,2.4,1.57,,
Queen's Club,Chardy,Kukushkin,Lopez,Del,5,4,3.33,1.32,,
Queen's Club,Kyrgios,Carballes,Schwartzman,Cilic,5,4,4.79,1.18,,
Queen's Club,Auger,Dimitrov,Simon,Anderson,5,4,3.22,1.34,,
Queen's Club,Martin,Shapovalov,Mahut,Wawrinka,5,4,2.94,1.4,,
Queen's Club,Lopez,Fucsovics,Medvedev,Pouille,5,4,1.48,2.65,,
Queen's Club,Bedene,De,Raonic,Bedene,5,4,1.18,4.76,,
Queen's Club,Raonic,Cecchinato,Tsitsipas,Chardy,5,4,1.28,3.65,,
Queen's Club,Cilic,Garin,Auger-Aliassime,Kyrgios,5,4,1.86,1.94,,
Queen's Club,Schwartzman,Bublik,Medvedev,Schwartzman,5,3,1.26,3.82,,
Queen's Club,Pouille,Clarke,Simon,Mahut,5,3,1.66,2.22,,
Queen's Club,Medvedev,Verdasco,Auger-Aliassime,Tsitsipas,5,3,2.3,1.62,,
Queen's Club,Wawrinka,Evans,Lopez,Raonic,5,3,3.24,1.34,,
Queen's Club,Mahut,Tiafoe,Simon,Medvedev,5,2,4.52,1.2,,
Queen's Club,Simon,Ward,Lopez,Auger-Aliassime,5,2,2.75,1.45,,
Queen's Club,Anderson,Norrie,Lopez,Simon,5,1,1.56,2.43,,
Antalya,Sonego,Kecmanovic,Kecmanovic,Munar,1,5,1.65,2.22,,
Antalya,Kecmanovic,Thompson,Sonego,Sousa,2,5,2.53,1.51,,
Antalya,Sonego,Carreno,Dzumhur,Ebden,2,5,2.41,1.56,,
Antalya,Kecmanovic,Troicki,Gunneswaran,Tipsarevic,3,5,2.38,1.57,,
Antalya,Thompson,Dzumhur,Klahn,Darcis,3,5,2.63,1.48,,
Antalya,Carreno,Tomic,Carballes,Aragone,3,5,1.56,2.41,,
Antalya,Sonego,Mannarino,Humbert,Delbonis,3,5,1.38,3.02,,
Antalya,Troicki,Paire,Celikbilek,Gulbis,4,5,5.03,1.17,,
Antalya,Kecmanovic,Humbert,Troicki,Kovalik,4,5,1.3,3.52,,
Antalya,Thompson,Klahn,Tomic,Seppi,4,5,2.43,1.55,,
Antalya,Dzumhur,Celikbilek,Gojowczyk,Kirkin,4,5,1.17,5.09,,
Antalya,Tomic,Gojowczyk,Krawietz,Ilkel,4,5,1.83,1.97,,
Antalya,Carreno,Krawietz,Thompson,Klahn,4,4,1.29,3.57,,
Antalya,Sonego,Gunneswaran,Dzumhur,Celikbilek,4,4,1.12,6.22,,
Antalya,Mannarino,Carballes,Sonego,Gunneswaran,4,4,1.5,2.57,,
Antalya,Troicki,Kovalik,Mannarino,Carballes,5,4,1.31,3.4,,
Antalya,Kecmanovic,Munar,Troicki,Paire,5,4,2.3,1.61,,
Antalya,Humbert,Delbonis,Kecmanovic,Humbert,5,4,1.79,2.02,,
Antalya,Klahn,Darcis,Tomic,Gojowczyk,5,4,1.6,2.33,,
Antalya,Celikbilek,Gulbis,Carreno,Krawietz,5,4,1.5,2.57,,
Antalya,Dzumhur,Ebden,Kecmanovic,Troicki,5,3,1.67,2.19,,
Antalya,Tomic,Seppi,Thompson,Dzumhur,5,3,1.42,2.9,,
Antalya,Gojowczyk,Kirkin,Sonego,Mannarino,5,3,2.71,1.46,,
Antalya,Krawietz,Ilkel,Carreno,Tomic,5,3,2.47,1.54,,
Antalya,Sonego,Sousa,Kecmanovic,Thompson,5,2,2.28,1.63,,
Antalya,Gunneswaran,Tipsarevic,Sonego,Carreno,5,2,1.7,2.16,,
Antalya,Carballes,Aragone,Sonego,Kecmanovic,5,1,1.8,2.01,,
Eastbourne,Fritz,Querrey,Hurkacz,Cecchinato,1,5,1.45,2.73,,
Eastbourne,Fritz,Edmund,Verdasco,Millman,2,5,1.97,1.83,,
Eastbourne,Querrey,Fabbiano,Querrey,Kukushkin,2,5,1.73,2.09,,
Eastbourne,Fritz,Hurkacz,Johnson,Opelka,3,5,1.55,2.45,,
Eastbourne,Edmund,Evans,Fritz,Jubb,3,5,1.34,3.27,,
Eastbourne,Querrey,Verdasco,Londero,Clarke,3,5,1.48,2.67,,
Eastbourne,Fabbiano,Simon,Evans,Albot,3,5,1.51,2.55,,
Eastbourne,Fritz,Pella,Jarry,Cuevas,4,5,1.51,2.55,,
Eastbourne,Hurkacz,Johnson,Norrie,Chardy,4,5,2.85,1.42,,
Eastbourne,Edmund,Norrie,Fabbiano,Ward,4,5,2.18,1.68,,
Eastbourne,Evans,Hugues,Herbert,Kudla,4,5,1.53,2.49,,
Eastbourne,Verdasco,Ignacio,Simon,Sandgren,4,5,1.58,2.36,,
Eastbourne,Querrey,Lajovic,Fritz,Pella,4,4,1.34,3.24,,
Eastbourne,Simon,Jarry,Hurkacz,Johnson,4,4,2.35,1.59,,
Eastbourne,Fabbiano,Djere,Verdasco,Londero,4,4,1.27,3.73,,
Eastbourne,Fritz,Jubb,Querrey,Lajovic,5,4,1.3,3.49,,
Eastbourne,Johnson,Opelka,Fabbiano,Djere,5,4,1.67,2.19,,
Eastbourne,Hurkacz,Cecchinato,Evans,Herbert,5,4,1.62,2.28,,
Eastbourne,Norrie,Chardy,Simon,Jarry,5,4,1.72,2.1,,
Eastbourne,Hugues,Kudla,Edmund,Norrie,5,4,1.54,2.45,,
Eastbourne,Evans,Albot,Querrey,Verdasco,5,3,1.47,2.68,,
Eastbourne,Verdasco,Millman,Fabbiano,Simon,5,3,4.25,1.22,,
Eastbourne,Ignacio,Clarke,Fritz,Hurkacz,5,3,1.68,2.19,,
Eastbourne,Querrey,Kukushkin,Edmund,Evans,5,3,1.79,2.03,,
Eastbourne,Simon,Sandgren,Querrey,Fabbiano,5,2,1.24,4.09,,
Eastbourne,Jarry,Cuevas,Fritz,Edmund,5,2,2.56,1.51,,
Eastbourne,Fabbiano,Ward,Fritz,Querrey,5,1,2.32,1.61,,
Wimbledon,Djokovic,Federer,Tipsarevic,Nishioka,1,7,2.13,1.73,,
Wimbledon,Federer,Nadal,Anderson,Herbert,2,7,1.35,3.22,,
Wimbledon,Djokovic,Bautista,Lopez,Giron,2,7,1.24,4.1,,
Wimbledon,Federer,Nishikori,Bautista,Gojowczyk,3,7,1.05,9.92,,
Wimbledon,Nadal,Querrey,Opelka,Stebe,3,7,1.14,5.92,,
Wimbledon,Bautista,Pella,Wawrinka,Bemelmans,3,7,1.15,5.47,,
Wimbledon,Djokovic,Goffin,Mayer,Gulbis,3,7,1.89,1.92,,
Wimbledon,Federer,Berrettini,Khachanov,Kwon,4,7,1.28,3.73,,
Wimbledon,Nishikori,Kukushkin,Darcis,Zverev,4,7,1.65,2.24,,
Wimbledon,Nadal,Sousa,Kudla,Jaziri,4,7,1.14,5.74,,
Wimbledon,Querrey,Sandgren,Seppi,Jarry,4,7,1.97,1.84,,
Wimbledon,Bautista,Paire,Auger-Aliassime,Pospisil,4,7,1.05,10.14,,
Wimbledon,Pella,Raonic,Djokovic,Kohlschreiber,4,7,1.02,14.68,,
Wimbledon,Goffin,Verdasco,Haase,Kovalik,4,7,1.25,3.99,,
Wimbledon,Djokovic,Humbert,Fabbiano,Tsitsipas,4,7,6.98,1.1,,
Wimbledon,Federer,Pouille,Pella,Copil,5,7,1.98,1.83,,
Wimbledon,Berrettini,Schwartzman,Cuevas,Dzumhur,5,7,1.85,1.96,,
Wimbledon,Kukushkin,Lennard,Karlovic,Arnaboldi,5,7,1.24,4.05,,
Wimbledon,Nishikori,Johnson,Popyrin,Carreno,5,7,1.61,2.32,,
Wimbledon,Nadal,Tsonga,Vesely,Zverev,5,7,4.37,1.22,,
Wimbledon,Sousa,Evans,Hurkacz,Lajovic,5,7,1.32,3.36,,
Wimbledon,Sandgren,Fognini,Verdasco,Majchrzak,5,7,1.96,1.86,,
Wimbledon,Querrey,Millman,Medvedev,Lorenzi,5,7,1.01,19.37,,
Wimbledon,Paire,Vesely,Paire,Londero,5,7,1.28,3.73,,
Wimbledon,Bautista,Khachanov,Humbert,Monfils,5,7,3.44,1.32,,
Wimbledon,Raonic,Opelka,Chardy,Klizan,5,7,1.27,3.77,,
Wimbledon,Pella,Anderson,Raonic,Gunneswaran,5,7,1.04,11.85,,
Wimbledon,Verdasco,Fabbiano,Moutet,Dimitrov,5,7,4.56,1.2,,
Wimbledon,Goffin,Medvedev,Edmund,Munar,5,7,1.12,6.51,,
Wimbledon,Humbert,Auger,Granollers,Sonego,5,7,2.18,1.69,,
Wimbledon,Djokovic,Hurkacz,Goffin,Klahn,5,7,1.03,12.34,,
Wimbledon,Federer,Clarke,Kecmanovic,Carballes,6,7,1.44,2.79,,
Wimbledon,Pouille,Barrere,De,Cecchinato,6,7,1.18,4.94,,
Wimbledon,Schwartzman,Koepfer,Evans,Delbonis,6,7,1.07,8.98,,
Wimbledon,Berrettini,Baghdatis,Nishikori,Monteiro,6,7,1.05,10.21,,
Wimbledon,Kukushkin,Isner,Basilashvili,Ward,6,7,1.61,2.34,,
Wimbledon,Lennard,Fritz,Johnson,Ramos-Vinolas,6,7,1.17,5.15,,
Wimbledon,Johnson,De,Kyrgios,Thompson,6,7,1.38,3.05,,
Wimbledon,Nishikori,Norrie,Baghdatis,Schnur,6,7,1.7,2.16,,
Wimbledon,Nadal,Kyrgios,Berrettini,Bedene,6,7,1.17,5.15,,
Wimbledon,Tsonga,Berankis,Querrey,Thiem,6,7,2.23,1.66,,
Wimbledon,Evans,Basilashvili,Simon,Caruso,6,7,1.26,3.85,,
Wimbledon,Sousa,Cilic,Norrie,Istomin,6,7,1.5,2.59,,
Wimbledon,Fognini,Fucsovics,Rublev,Garin,6,7,2.58,1.51,,
Wimbledon,Sandgren,Simon,Koepfer,Krajinovic,6,7,2.13,1.72,,
Wimbledon,Millman,Djere,Clarke,Rubin,6,7,2.58,1.5,,
Wimbledon,Querrey,Rublev,Federer,Harris,6,7,1.01,20.67,,
Wimbledon,Vesely,Cuevas,Sandgren,Uchiyama,6,7,1.72,2.14,,
Wimbledon,Paire,Kecmanovic,Tsonga,Tomic,6,7,1.19,4.72,,
Wimbledon,Bautista,Darcis,Struff,Albot,6,7,1.29,3.62,,
Wimbledon,Khachanov,Lopez,Fritz,Berdych,6,7,1.42,2.9,,
Wimbledon,Raonic,Haase,Schwartzman,Ebden,6,7,1.46,2.72,,
Wimbledon,Opelka,Wawrinka,Berankis,Shapovalov,6,7,6.79,1.11,,
Wimbledon,Pella,Seppi,Nadal,Sugita,6,7,1.03,13.52,,
Wimbledon,Anderson,Tipsarevic,Millman,Dellien,6,7,1.06,9.17,,
Wimbledon,Fabbiano,Karlovic,Fognini,Tiafoe,6,7,1.76,2.07,,
Wimbledon,Verdasco,Edmund,Kukushkin,Andujar,6,7,1.18,4.92,,
Wimbledon,Goffin,Chardy,Barrere,Bublik,6,7,2.11,1.73,,
Wimbledon,Medvedev,Popyrin,Djere,Andreozzi,6,7,1.32,3.44,,
Wimbledon,Humbert,Granollers,Cilic,Mannarino,6,7,1.3,3.53,,
Wimbledon,Auger,Moutet,Fucsovics,Novak,6,7,1.78,2.04,,
Wimbledon,Hurkacz,Mayer,Isner,Ruud,6,7,1.26,3.9,,
Wimbledon,Djokovic,Kudla,Sousa,Jubb,6,7,1.25,3.96,,
Wimbledon,Federer,Harris,Pouille,Gasquet,7,7,1.64,2.26,,
Wimbledon,Clarke,Rubin,Vesely,Cuevas,7,6,1.29,3.67,,
Wimbledon,Barrere,Bublik,Paire,Kecmanovic,7,6,1.7,2.16,,
Wimbledon,Pouille,Gasquet,Opelka,Wawrinka,7,6,4.23,1.23,,
Wimbledon,Schwartzman,Ebden,Fabbiano,Karlovic,7,6,1.9,1.91,,
Wimbledon,Koepfer,Krajinovic,Medvedev,Popyrin,7,6,1.22,4.36,,
Wimbledon,Baghdatis,Schnur,Goffin,Chardy,7,6,1.3,3.54,,
Wimbledon,Berrettini,Bedene,Hurkacz,Mayer,7,6,1.42,2.87,,
Wimbledon,Isner,Ruud,Raonic,Haase,7,6,1.09,7.43,,
Wimbledon,Kukushkin,Andujar,Bautista,Darcis,7,6,1.04,10.98,,
Wimbledon,Fritz,Berdych,Verdasco,Edmund,7,6,2.44,1.56,,
Wimbledon,Lennard,Albot,Khachanov,Lopez,7,6,1.78,2.04,,
Wimbledon,De,Cecchinato,Pella,Seppi,7,6,2.61,1.5,,
Wimbledon,Johnson,Ramos,Humbert,Granollers,7,6,2.2,1.67,,
Wimbledon,Norrie,Istomin,Auger-Aliassime,Moutet,7,6,1.16,5.4,,
Wimbledon,Nishikori,Monteiro,Anderson,Tipsarevic,7,6,1.06,9.15,,
Wimbledon,Nadal,Sugita,Djokovic,Kudla,7,6,1.01,22.28,,
Wimbledon,Kyrgios,Thompson,Johnson,De,7,6,2.41,1.58,,
Wimbledon,Tsonga,Tomic,Millman,Djere,7,6,1.3,3.55,,
Wimbledon,Berankis,Shapovalov,Querrey,Rublev,7,6,1.18,4.89,,
Wimbledon,Basilashvili,Ward,Struff,Fritz,7,6,2.18,1.69,,
Wimbledon,Evans,Delbonis,Evans,Basilashvili,7,6,1.27,3.86,,
Wimbledon,Sousa,Jubb,Kukushkin,Isner,7,6,4.17,1.23,,
Wimbledon,Cilic,Mannarino,Nishikori,Norrie,7,6,1.15,5.6,,
Wimbledon,Fognini,Tiafoe,Sousa,Cilic,7,6,6.58,1.11,,
Wimbledon,Fucsovics,Novak,Tsonga,Berankis,7,6,1.09,7.58,,
Wimbledon,Sandgren,Uchiyama,Federer,Clarke,7,6,1.01,23.36,,
Wimbledon,Simon,Caruso,Pouille,Barrere,7,6,1.16,5.37,,
Wimbledon,Djere,Andreozzi,Sandgren,Simon,7,6,4.56,1.21,,
Wimbledon,Millman,Dellien,Fognini,Fucsovics,7,6,1.72,2.13,,
Wimbledon,Rublev,Garin,Nadal,Kyrgios,7,6,1.25,3.98,,
Wimbledon,Querrey,Thiem,Berrettini,Baghdatis,7,6,1.12,6.48,,
Wimbledon,Vesely,Zverev,Schwartzman,Koepfer,7,6,1.39,3,,
Wimbledon,Cuevas,Dzumhur,Raonic,Opelka,7,5,1.33,3.34,,
Wimbledon,Kecmanovic,Carballes,Paire,Vesely,7,5,1.81,2.01,,
Wimbledon,Paire,Ignacio,Bautista,Khachanov,7,5,1.5,2.61,,
Wimbledon,Bautista,Gojowczyk,Pella,Anderson,7,5,6.2,1.13,,
Wimbledon,Darcis,Zverev,Goffin,Medvedev,7,5,1.89,1.92,,
Wimbledon,Lopez,Giron,Djokovic,Hurkacz,7,5,1.01,20.14,,
Wimbledon,Khachanov,Woo,Verdasco,Fabbiano,7,5,1.57,2.42,,
Wimbledon,Raonic,Gunneswaran,Humbert,Auger-Aliassime,7,5,4.11,1.24,,
Wimbledon,Haase,Kovalik,Nishikori,Johnson,7,5,1.21,4.41,,
Wimbledon,Opelka,Marcel,Querrey,Millman,7,5,1.26,3.91,,
Wimbledon,Wawrinka,Bemelmans,Sandgren,Fognini,7,5,3.51,1.31,,
Wimbledon,Pella,Copil,Kukushkin,Struff,7,5,4.18,1.23,,
Wimbledon,Seppi,Jarry,Berrettini,Schwartzman,7,5,1.32,3.4,,
Wimbledon,Tipsarevic,Nishioka,Nadal,Tsonga,7,5,1.17,5.12,,
Wimbledon,Anderson,Hugues,Federer,Pouille,7,5,1.07,8.59,,
Wimbledon,Fabbiano,Tsitsipas,Sousa,Evans,7,5,3.04,1.39,,
Wimbledon,Karlovic,Arnaboldi,Goffin,Verdasco,7,4,1.31,3.52,,
Wimbledon,Verdasco,Majchrzak,Nadal,Sousa,7,4,1.02,16.23,,
Wimbledon,Edmund,Munar,Bautista,Paire,7,4,1.21,4.43,,
Wimbledon,Goffin,Klahn,Querrey,Sandgren,7,4,1.16,5.36,,
Wimbledon,Chardy,Klizan,Djokovic,Humbert,7,4,1.02,17.58,,
Wimbledon,Popyrin,Carreno,Pella,Raonic,7,4,5.17,1.17,,
Wimbledon,Medvedev,Lorenzi,Nishikori,Kukushkin,7,4,1.11,6.91,,
