"","tourney_country","home_advan","tourney_name","surface","hard","clay","grass","tourney_level","gs_or_lower","X.3","winner_hand","winner_ioc","winner_age","X.4","loser_hand","loser_ioc","loser_age","left_hand_advan","score","round","round_no","minutes","w_fatigue","l_fatigue","w_SvGms","w_bpSaved","w_bpFaced","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_1stin_pc","w_svptWon_pc","w_rtnsvWon_pc","w_sgWon_pc","w_rtngWon_pc","w_avg_1stin_pc","w_avg_svptWon_pc","w_avg_rtnsvWon_pc","w_avg_sgWon_pc","w_avg_rtngWon_pc","w_avg_1stin_os_pc","w_avg_svptWon_os_pc","w_avg_rtnsvWon_os_pc","w_avg_sgWon_os_pc","w_avg_rtngWon_os_pc","w_avg_1stin_hth_pc","w_avg_svptWon_hth_pc","w_avg_rtnsvWon_hth_pc","w_avg_sgWon_hth_pc","w_avg_rtngWon_hth_pc","w_avg_1stin_hth_os_pc","w_avg_svptWon_hth_os_pc","w_avg_rtnsvWon_hth_os_pc","w_avg_sgWon_hth_os_pc","w_avg_rtngWon_hth_os_pc","l_SvGms","l_bpSaved","l_bpFaced","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_1stin_pc","l_svptWon_pc","l_rtnsvWon_pc","l_sgWon_pc","l_rtngWon_pc","l_avg_1stin_pc","l_avg_svptWon_pc","l_avg_rtnsvWon_pc","l_avg_sgWon_pc","l_avg_rtngWon_pc","l_avg_1stin_os_pc","l_avg_svptWon_os_pc","l_avg_rtnsvWon_os_pc","l_avg_sgWon_os_pc","l_avg_rtngWon_os_pc","l_avg_1stin_hth_pc","l_avg_svptWon_hth_pc","l_avg_rtnsvWon_hth_pc","l_avg_sgWon_hth_pc","l_avg_rtngWon_hth_pc","l_avg_1stin_hth_os_pc","l_avg_svptWon_hth_os_pc","l_avg_rtnsvWon_hth_os_pc","l_avg_sgWon_hth_os_pc","l_avg_rtngWon_hth_os_pc","winner_rank","winner_rank_points","loser_rank","loser_rank_points","w_hth","l_hth","w_hth_os","l_hth_os","w_mw_pc","w_mw_os_pc","l_mw_pc","l_mw_os_pc","win_lose","w_mplayed","l_mplayed","w_mplayed_os","l_mplayed_os","hth_mplayed","hth_mplayed_os","w_co_avg_svptWon_pc","w_co_avg_rtnsvWon_pc","w_co_avg_sgWon_pc","w_co_avg_rtngWon_pc","w_tbwon_pc","l_tbwon_pc","w_tbplayed","l_tbplayed","set1","set2","set3","set4","set5","l_co_avg_svptWon_pc","l_co_avg_rtnsvWon_pc","l_co_avg_sgWon_pc","l_co_avg_rtngWon_pc","w_co_mw_pc","l_co_mw_pc","w_co_mplayed","l_co_mplayed","w_co_avg_svptWon_os_pc","w_co_avg_rtnsvWon_os_pc","w_co_avg_sgWon_os_pc","w_co_avg_rtngWon_os_pc","l_co_avg_svptWon_os_pc","l_co_avg_rtnsvWon_os_pc","l_co_avg_sgWon_os_pc","l_co_avg_rtngWon_os_pc","w_co_mw_os_pc","l_co_mw_os_pc","w_co_mplayed_os","l_co_mplayed_os","Avgoddsw","Averoddsl","AS_home_advan","AS_sur_hard","AS_sur_clay","AS_sur_grass","AS_tournie_level","AS_left_hand_advan","AS_age","AS_fatigue","AS_rank_points","AS_serve.returnpt","AS_return.servept","AS_serve.returng","AS_return.serveg","AS_serve.returnpt_os","AS_return.servept_os","AS_serve.returng_os","AS_return.serveg_os","AS_serve.returnpt_hth","AS_return.servept_hth","AS_serve.returng_hth","AS_return.serveg_hth","AS_serve.returnpt_hth_os","AS_return.servept_hth_os","AS_serve.returng_hth_os","AS_return.serveg_hth_os","AS_serve.returnpt_co","AS_return.servept_co","AS_serve.returng_co","AS_return.serveg_co","AS_serve.returnpt_co_os","AS_return.servept_co_os","AS_serve.returng_co_os","AS_return.serveg_co_os","AS_matchw","AS_matchw_os","AS_hth_matchw","AS_hth_matchw_os","AS_matchw_co","AS_matchw_co_os","AS_tbw","AS_odds","AS_win_lose","AS_win_lose_binary","surface.LR.","AS_rank"
"2104","ESP",0,"Madrid Masters","Clay",0,1,0,"M",1,"Tomas Berdych","R","CZE",31.6386037,"Robin Haase","R","NED",30.08898015,0,"7-6(5) 6-3","R32",5,88,63,80,10,3,3,59,30,24,23,0.508474576,0.796610169,0.37037037,1,0.181818182,NA,0.670789843,0.369268294,0.847832666,0.226225628,NA,0.654215706,0.356597344,0.819739577,0.215404451,NA,0.633663366,0.322916667,0.857142857,0.071428571,NA,0,0,0,0,11,3,5,81,58,37,14,0.716049383,0.62962963,0.203389831,0.818181818,0,NA,0.634903765,0.354572077,0.775687778,0.205680251,NA,0.628513731,0.35601586,0.757785784,0.196765013,NA,0.677083333,0.366336634,0.928571429,0.142857143,NA,0,0,0,0,14,2690,45,933,0,1,0,0,0.663934426,0.692307692,0.464788732,0.5,"W",122,71,26,20,1,0,0.670889306,0.35617419,0.844338285,0.208478631,0.573770492,0.5,61,32,"7-6(5)","6-3","","","",0.610501622,0.331064223,0.730213509,0.16443855,0.639855072,0.311594203,46,32,0.596336996,0.354166667,0.75,0.08125,0.512839133,0.300198406,0.565628808,0.160714286,0,0.25,2,3,1.39,2.98,0,0,1,0,1,0,1.54962355,-17,1757,0.654198122551694,0.367734085698156,0.804767224320611,0.22579359318404,0.647589847732,0.361986940406695,0.806429784050459,0.221338483734375,0.633663366,0.322916667,0.857142857,0.071428571,0,0,0,0,0.669581259591531,0.368452572805246,0.836992143064031,0.222094787115188,0.66515722041727,0.40849399969412,0.823529411506344,0.125603125338433,0.588217244675333,0.580645161182102,0,0,0.672505711878334,0,0.534351145123478,1.39,"W",1,"Clay",31
"2105","SUI",1,"Gstaad","Clay",0,1,0,"A",0,"Henri Laaksonen","R","SUI",25.31416838,"Thomaz Bellucci","L","BRA",29.56605065,-1,"7-6(2) 6-7(4) 7-5","R32",5,173,0,0,18,8,13,133,88,62,17,0.661654135,0.593984962,0.442028986,0.722222222,0.333333333,NA,0.591313982,0.369651217,0.699105382,0.220440721,NA,0.581043501,0.390272567,0.685544218,0.227390956,NA,0,0,0,0,NA,0,0,0,0,18,9,15,138,84,46,31,0.608695652,0.557971014,0.406015038,0.666666667,0.277777778,NA,0.619038827,0.370956868,0.747554805,0.21415357,NA,0.614839034,0.391916297,0.736974635,0.256470305,NA,0,0,0,0,NA,0,0,0,0,95,559,66,702,0,0,0,0,0.307692308,0.428571429,0.4125,0.45,"W",13,80,7,40,0,0,0.60515073,0.394603033,0.725595238,0.314341378,0.666666667,0.43902439,3,41,"7-6(2)","6-7(4)","7-5","","",0.57814055,0.338600499,0.657717895,0.128728992,0.5,0.25,4,6,0.589285714,0.537037037,0.7,0.555555556,0.68627451,0.356521739,0.882352941,0.176470588,1,0,1,1,1.96,1.83,1,0,1,0,0,-1,-4.25188227,0,-143,0.61449848761396,0.37387978087094,0.765506191282317,0.227729070103161,0.597191684789426,0.38828779472022,0.727742727168125,0.235793311294119,0,0,0,0,0,0,0,0,0.641218481528462,0.40565986750899,0.849320682383081,0.323376759762673,0.623050402204856,0.4390026713285,0.79865771833521,0.386363636600723,0.427236315331488,0.487804878298632,0,0,0.666666666666667,1,0.602941176723292,1.96,"W",1,"Clay",-29
"2106","GBR",0,"Tour Finals","Hard",1,0,0,"F",1,"David Goffin","R","BEL",26.93497604,"Dominic Thiem","R","AUT",24.19438741,0,"6-4 6-1","RR",3,71,259.3234848,0,8,5,6,58,38,28,9,0.655172414,0.637931034,0.510204082,0.875,0.555555556,NA,0.639435084,0.406092158,0.780843772,0.295612246,NA,0.639587747,0.396635015,0.783106154,0.274467953,NA,0.596294679,0.4100567,0.677694236,0.293333333,NA,0.655148936,0.404675388,0.829761905,0.3,9,2,7,49,21,14,10,0.428571429,0.489795918,0.362068966,0.444444444,0.125,NA,0.665128493,0.382525075,0.829811796,0.257007912,NA,0.659797166,0.367409749,0.820900585,0.22970906,NA,0.5899433,0.403705321,0.706666667,0.322305764,NA,0.595324613,0.344851064,0.7,0.170238095,8,2975,4,3815,0.6,0.4,1,0,0.65942029,0.649484536,0.689189189,0.602739726,"W",138,148,97,73,5,2,0.629408655,0.401771163,0.762937094,0.293353041,0.517241379,0.548387097,58,62,"6-4","6-1","","","",0.660541753,0.375643395,0.826664215,0.24452625,0.620748299,0.62244898,85,95,0.625920516,0.397892738,0.76688839,0.279567202,0.639350628,0.349898061,0.799671546,0.195989912,0.599462366,0.467741935,47,43,2.05,1.79,0,1,0,0,1,0,2.74058863,259.3234848,-840,0.625694728281477,0.379092913883715,0.752365471904943,0.262667434645047,0.635143334060485,0.375447683375711,0.773197463046798,0.250571331454473,0.596294679,0.4100567,0.677694236,0.293333333,0.655148936,0.404675387595325,0.829761905,0.3,0.626244834782437,0.378204159008832,0.757285213942235,0.261918322622701,0.641431236044198,0.383605960802067,0.796454119287029,0.259041108853886,0.488963113687265,0.518664711832584,0.6,1,0.499316005179255,0.561712846770096,0.485386221041638,2.05,"W",1,"Hard",-4
"2107","HUN",0,"Budapest","Clay",0,1,0,"A",0,"Aljaz Bedene","R","SLO",27.76728268,"Laslo Djere","R","SRB",21.89459274,0,"6-2 6-4","SF",2,77,233,340,9,2,2,51,32,27,11,0.62745098,0.745098039,0.444444444,1,0.333333333,NA,0.634160503,0.356807641,0.766938853,0.205290877,NA,0.645744552,0.374176515,0.776356737,0.224086654,NA,0,0,0,0,NA,0,0,0,0,9,3,6,54,29,16,14,0.537037037,0.555555556,0.254901961,0.666666667,0,NA,0.601669489,0.382549153,0.713949014,0.227347884,NA,0.601669489,0.382549153,0.713949014,0.227347884,NA,0,0,0,0,NA,0,0,0,0,68,718,184,294,0,0,0,0,0.4375,0.454545455,0.5,0.5,"L",64,6,22,6,0,0,0.643859634,0.344943032,0.750000017,0.188596484,0.558823529,1,34,3,"6-2","6-4","","","",0.668011257,0.461538462,0.854545455,0.35,0.5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1.26,3.82,0,0,1,0,0,0,-5.87268994,107,-424,0.627734841205862,0.376261945327684,0.77667322859904,0.228654245842565,0.616561923227387,0.372023237271495,0.761110732092119,0.226508754909877,0,0,0,0,0,0,0,0,0.659468313875711,0.417531442898378,0.819203430569768,0.318181813264463,0,0,0,0,0.533333333333333,0.523809523560091,0,0,0.666666666666667,0,0.641509434131719,3.82,"L",0,"Clay",-116
"2108","MOR",0,"Marrakech","Clay",0,1,0,"A",0,"Jo-Wilfried Tsonga","R","FRA",33.97399042,"Cedrik Marcel Stebe","L","GER",28.49555099,-1,"6-1 7-6(3)","R32",5,80,0,0,9,2,2,58,41,31,11,0.706896552,0.724137931,0.389830508,1,0.3,NA,0.695367809226415,0.35662664854717,0.878709323867924,0.208980301660377,NA,0.689730957285714,0.400894188857143,0.849103277571429,0.262481962571429,NA,0,0,0,0,NA,0,0,0,0,10,4,7,59,40,27,9,0.677966102,0.610169492,0.275862069,0.7,0,NA,0.528577580625,0.394523219625,0.54571695675,0.32470103425,NA,0.5222827824,0.4152575884,0.5294505496,0.3734432236,NA,0,0,0,0,NA,0,0,0,0,116,503,133,405,0,0,0,0,0.641509433962264,0.714285714285714,0.375,0.4,"W",53,8,7,5,0,0,0.6847020794,0.3387459258,0.8659867908,0.1863247866,0.6,1,40,1,"6-1","7-6(3)","","","",0.5119077149,0.3947566939,0.5007005496,0.3361883216,0.8,0.3,5,6,0.71641791,0.315789474,1,0.055555556,0.589473684,0.409638554,0.642857143,0.307692308,1,0,1,1,1.1,6.89,0,0,1,0,0,-1,5.47843943,0,98,0.638015903258907,0.402874994034633,0.730182616378825,0.27690613597902,0.624197381935478,0.434254970974008,0.694536589616697,0.331444862456423,0,0,0,0,0,0,0,0,0.634301277951362,0.398218393000995,0.720349957229742,0.271205116874698,0.63621846053361,0.3488372096106,0.76470588217301,0.0795454551149277,0.631090487238979,0.641025641025641,0,0,0.727272727272727,1,0.375,1.1,"W",1,"Clay",17
"2109","IND",0,"Chennai","Hard",1,0,0,"A",0,"Jozef Kovalik","R","SVK",24.1615332,"Gastao Elias","R","POR",26.10814511,0,"6-7(5) 6-4 6-2","R32",5,140,0,0,15,5,6,101,63,47,21,0.623762376,0.673267327,0.355555556,0.933333333,0.266666667,NA,0.609026159,0.36691307,0.758980532,0.218660276,NA,0.616091662,0.345599182,0.772955802,0.192815355,NA,0,0,0,0,NA,0,0,0,0,15,3,7,90,47,34,24,0.522222222,0.644444444,0.326732673,0.733333333,0.066666667,NA,0.618965938,0.369945055,0.755677704,0.244871732,NA,0.625110781,0.351252259,0.760358689,0.185571554,NA,0,0,0,0,NA,0,0,0,0,117,501,81,675,0,0,0,0,0.272727273,0.285714286,0.416666667,0.285714286,"L",11,24,7,7,0,0,0.623619516,0.346438177,0.82260101,0.208243146,0.142857143,0.428571429,7,7,"6-7(5)","6-4","6-2","","",0.632603404,0.356950888,0.816369048,0.258779762,0.25,0.5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.55,0,1,0,0,0,0,1.94661191,0,174,0.627831542184536,0.377891657803127,0.775580670682672,0.243932041378551,0.643972767177625,0.363110008110549,0.797712331537219,0.193600686342853,0,0,0,0,0,0,0,0,0.646145594096069,0.364023721849961,0.796759059457378,0.239304941146115,0,0,0,0,0.604395604347784,0.5,0,0,0.666666666666667,0,0.75,2.55,"L",0,"Hard",36
"2110","GBR",0,"Wimbledon","Grass",0,0,1,"G",1,"Roger Federer","R","SUI",36.89801506,"Lukas Lacko","R","SVK",30.66119097,0,"6-4 6-4 6-1","R64",6,90,79,143,13,0,0,61,43,40,12,0.704918033,0.852459016,0.433333333,1,0.357142857,NA,0.737080934,0.400751607,0.928755993,0.27417345,NA,0.753666903,0.391506712,0.938240037,0.249040753,NA,0,0,0,0,NA,0,0,0,0,14,4,9,90,53,35,16,0.588888889,0.566666667,0.147540984,0.642857143,0,NA,0.656619429,0.333580055,0.810360449,0.158366908,NA,0.681444884,0.305403362,0.8253775,0.115200474,NA,0,0,0,0,NA,0,0,0,0,2,8720,73,752,0,0,0,0,0.898876404,0.888888889,0.447368421,0.5,"W",89,38,27,14,0,0,0.734585122,0.385505328,0.920248296,0.235196531,0.7,0.4375,50,16,"6-4","6-4","6-1","","",0.627334657,0.284478077,0.77807999,0.090501062,0.876190476,0.214285714,31,15,0.745490158,0.371690959,0.914663462,0.208869256,0.614900184,0.210208863,0.75515873,0.017857143,1,0,7,5,1.02,17.49,0,0,0,1,1,0,6.23682409,-64,7968,0.688435407260365,0.379007551139315,0.854324742994261,0.25280302464755,0.711630689584133,0.364887580632295,0.890643588511093,0.231791252898605,0,0,0,0,0,0,0,0,0.720843538183739,0.380618196071712,0.91046142024856,0.232114853276068,0.780047003940585,0.376742647283222,0.980850671926976,0.21666306272565,0.667691631795131,0.6400000000288,0,0,0.803493449957857,1,0.615384615384615,1.02,"W",1,"Grass",71
"2111","FRA",0,"Roland Garros","Clay",0,1,0,"G",1,"Karen Khachanov","R","RUS",22.01779603,"Andreas Haider Maurer","R","AUT",31.18412047,0,"7-6(0) 6-3 6-3","R128",7,113,0,0,15,1,3,83,56,47,15,0.674698795,0.746987952,0.444444444,0.866666667,0.333333333,NA,0.650967476,0.365950285,0.815119832,0.221804319,NA,0.62847269,0.37681302,0.790969112,0.238272654,NA,0,0,0,0,NA,0,0,0,0,15,5,10,90,46,32,18,0.511111111,0.555555556,0.253012048,0.666666667,0.133333333,NA,0.516065494,0.304654872,0.515138889,0.148055556,NA,0.505931467,0.306979344,0.490740741,0.165277778,NA,0,0,0,0,NA,0,0,0,0,38,1220,412,96,0,0,0,0,0.52173913,0.5625,0,0,"W",92,10,32,6,0,0,0.658744096,0.372247777,0.824509804,0.270845429,0.457627119,0,59,1,"7-6(0)","6-3","6-3","","",0.509338247,0.292487565,0.518055556,0.1325,0.5,0,6,6,0.663636364,0.284210526,0.882352941,0.117647059,0.516129032,0.119047619,0.555555556,0,1,0,1,1,1.04,11.48,0,0,1,0,1,0,-9.16632444,0,1124,0.681197417957413,0.414902197571683,0.846283908575122,0.300978849648344,0.671838498562717,0.426865333682905,0.827159931469163,0.326842628179692,0,0,0,0,0,0,0,0,0.692516999809997,0.422247820253557,0.861547917851843,0.343319927531844,0.847898230210749,0.355112430916479,1,0.17475728165435,1,1,0,0,1,1,1,1.04,"W",1,"Clay",374
"2112","AUT",0,"Vienna","Hard",1,0,0,"A",0,"Jannik Sinner","U","ITA",18.17932923,"Philipp Kohlschreiber","R","GER",36.01368925,0,"6-3 6-4","R32",5,90,0,0,10,7,8,74,44,34,14,0.594594595,0.648648649,0.435483871,0.9,0.333333333,NA,0.598235673142857,0.370766073142857,0.690814031428571,0.229124050571429,NA,0.653317092666667,0.376390627833333,0.792383737166667,0.251082251,NA,0,0,0,0,NA,0,0,0,0,9,6,9,62,36,25,10,0.580645161,0.564516129,0.351351351,0.666666667,0.1,NA,0.656254646,0.355211465383721,0.812551439313954,0.201182598,NA,0.659311380790698,0.341808560116279,0.825920342813954,0.182935237,NA,0,0,0,0,NA,0,0,0,0,101,554,79,690,0,0,0,0,0.428571428571429,0.5,0.5,0.511627906976744,"W",14,86,6,43,0,0,0.638760461,0.381388071,0.7795604396,0.2375846376,0,0.5,5,38,"6-3","6-4","","","",0.6065361669,0.3196312704,0.6790476191,0.1186147186,0.6,0.2,5,6,0.772727273,0.474576271,1,0.444444444,0.391304348,0.25,0.285714286,0,1,0,1,1,2.11,1.72,0,1,0,0,0,0,-17.83436002,0,-136,0.62744503493644,0.361011288508664,0.774458118604236,0.219957225447092,0.656517185382183,0.363415948505673,0.812435478191836,0.233130590810233,0,0,0,0,0,0,0,0,0.666492040855686,0.386049917968107,0.867938099248134,0.259192970641615,0.755555555620741,0.548085106175589,1,0.608695651697543,0.461538461538462,0.494252873563218,0,0,0.75,1,0,2.11,"W",1,"Hard",-22
"2113","FRA",0,"Roland Garros","Clay",0,1,0,"G",1,"Dominic Thiem","R","AUT",24.73100616,"Matteo Berrettini","R","ITA",22.12457221,0,"6-3 6-7(5) 6-3 6-2","R32",5,157,264,283,19,5,7,128,84,61,25,0.65625,0.671875,0.392523364,0.894736842,0.315789474,NA,0.660708137,0.380559481,0.828826718,0.247549496,NA,0.658086646,0.410427837,0.822544694,0.300491443,NA,0,0,0,0,NA,0,0,0,0,19,7,13,107,69,47,18,0.644859813,0.607476636,0.328125,0.684210526,0.105263158,NA,0.634458015,0.311013426,0.777529823,0.111924677,NA,0.640901511,0.325264298,0.803409091,0.127763749,NA,0,0,0,0,NA,0,0,0,0,8,3355,96,639,0,0,0,0,0.673758865,0.785714286,0.384615385,0.444444444,"W",141,13,56,9,0,0,0.673882512,0.373895743,0.864413414,0.184735362,0.517857143,0.666666667,56,6,"6-3","6-7(5)","6-3","6-2","",0.598175489,0.264419806,0.706168831,0.066558442,0.571428571,0.142857143,17,7,0.651871772,0.386265983,0.881410256,0.231893837,0.56122804,0.272118622,0.670833333,0.0625,0.5,0,4,3,1.05,10.75,0,0,1,0,1,0,2.60643395,-19,2716,0.679935654571864,0.374928986445767,0.881026297069695,0.241493015624872,0.669228671630787,0.390389403454568,0.865555494175484,0.272208803007971,0,0,0,0,0,0,0,0,0.718193378693113,0.384638214455461,0.928506493970748,0.207357158549146,0.705496265148401,0.407671155303953,0.933786078069693,0.256881419665257,0.636597937827758,0.638709677734027,0,0,0.79999999972,1,0.437185929593091,1.05,"W",1,"Clay",88
"2114","CHN",0,"Shenzhen","Hard",1,0,0,"A",0,"Donald Young","L","USA",28.17522245,"Nicola Kuhn","R","ESP",17.51676934,1,"7-5 7-6(4)","R32",5,110,0,0,12,1,3,80,43,30,24,0.5375,0.675,0.385542169,0.833333333,0.25,NA,0.618956621,0.356735625,0.756909937,0.208969972,NA,0.619139077,0.367082657,0.757621641,0.214640996,NA,0,0,0,0,NA,0,0,0,0,12,1,4,83,54,35,16,0.65060241,0.614457831,0.325,0.75,0.166666667,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,61,830,230,221,0,0,0,0,0.469135802,0.482758621,0,0,"W",81,0,58,0,0,0,0,0,0,0,0.592592593,0,27,0,"7-5","7-6(4)","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4.55,0,1,0,0,0,1,10.65845311,0,609,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1.2,"W",1,"Hard",169
"2115","ZEA",0,"Auckland","Hard",1,0,0,"A",0,"Ryan Harrison","R","USA",24.67624914,"Guillermo Garcia Lopez","R","ESP",33.60164271,0,"6-1 6-2","R32",5,65,0,0,8,2,2,41,30,24,9,0.731707317,0.804878049,0.508474576,1,0.571428571,NA,0.647042957,0.340698766,0.787856091,0.175047034,NA,0.648937679,0.346022441,0.792141737,0.181732096,NA,0.789473684,0.310344828,1,0.181818182,NA,0.789473684,0.310344828,1,0.181818182,7,6,10,59,38,22,7,0.644067797,0.491525424,0.195121951,0.428571429,0,NA,0.619662259,0.373335468,0.765386313,0.229567807,NA,0.612289666,0.368999164,0.76468713,0.223534945,NA,0.689655172,0.210526316,0.818181818,0,NA,0.689655172,0.210526316,0.818181818,0,89,632,74,700,1,0,1,0,0.454545455,0.483870968,0.476190476,0.423728814,"W",33,105,31,59,1,1,0.64159005,0.345535257,0.763415635,0.148522772,0.545454545,0.588235294,22,51,"6-1","6-2","","","",0.63268933,0.345952237,0.778987666,0.185644269,0.375,0.416666667,15,22,0.628890918,0.326057726,0.735951375,0.122026583,0.605542344,0.33792452,0.731706397,0.173593069,0.3125,0.375,11,9,1.43,2.75,0,1,0,0,0,0,-8.92539357,0,-68,0.634120578353075,0.354761133710107,0.774363657614813,0.186134439573419,0.637502889754428,0.36107489248281,0.779915253582636,0.192020714507336,0.789473684,0.310344828,1,0.181818182,0.789473684,0.310344828,1,0.181818182,0.649683622104984,0.353226919044921,0.804391410681701,0.160130566638432,0.65047670246242,0.349997532739559,0.80914284052292,0.14293296131069,0.488372093373067,0.533132529994371,1,1,0.47368421032687,0.454545454545455,0.48113207531359,1.43,"W",1,"Hard",-15
"2116","NED",0,"'s-Hertogenbosch","Grass",0,0,1,"A",0,"Frances Tiafoe","R","USA",21.3853525,"Joao Sousa","R","POR",30.19575633,0,"6-2 7-6(0)","R32",5,74,0,0,10,0,1,60,37,32,12,0.616666667,0.733333333,0.405405405,0.9,0.3,NA,0.645182378840909,0.347790619,0.800496473352273,0.186022107534091,NA,0.662932830777778,0.322517465777778,0.833830628555555,0.137469471333333,NA,0.62841864,0.3471177945,0.682352941,0.1625,NA,0,0,0,0,10,9,12,74,47,30,14,0.635135135,0.594594595,0.266666667,0.7,0.1,NA,0.621503766079208,0.362809522079208,0.748186720059406,0.210045503227723,NA,0.654792488125,0.35360953225,0.823739236375,0.2004464285,NA,0.6528822055,0.37158136,0.8375,0.317647059,NA,0,0,0,0,35,1230,71,750,0,1,0,0,0.5,0.555555555555556,0.445544554455446,0.25,"W",88,101,9,8,2,0,0.652820739442708,0.353228244838542,0.813201494994792,0.207001216601562,0.509803921568627,0.456521739130435,51,46,"6-2","7-6(0)","","","",0.623331488552083,0.348378850302083,0.764420759911458,0.190049093833333,0.6328125,0.390625,45,42,0.65648855,0.351145038,0.80952381,0.238095238,0.6,0.373831776,0.75,0.1875,1,0,1,1,1.4,2.93,0,0,0,1,0,0,-8.81040383,0,480,0.64006702658223,0.358808040522776,0.792145692019063,0.199122618026721,0.652144814509479,0.330005301276059,0.806196582305864,0.143017297108223,0.62841864,0.3471177945,0.682352941,0.1625,0,0,0,0,0.652038560672117,0.361706747432776,0.810566676013292,0.21309093432764,0.637169367073129,0.369181380305955,0.811940298597282,0.240963855348527,0.528795811518325,0.689655172413793,0,0,0.618320610687023,1,0.527569475077195,1.4,"W",1,"Grass",36
"2117","USA",0,"Miami Masters","Hard",1,0,0,"M",1,"Alexander Zverev","R","GER",20.91170431,"Pablo Carreno Busta","R","ESP",26.68583162,0,"7-6(4) 6-2","SF",2,88,398,368,10,0,0,58,40,35,10,0.689655172,0.775862069,0.388059701,1,0.2,NA,0.662578096,0.382990901,0.834400497,0.257403783,NA,0.663170559,0.376338342,0.844256361,0.241142436,NA,0,0,0,0,NA,0,0,0,0,10,2,4,67,38,25,16,0.567164179,0.611940299,0.224137931,0.8,0,NA,0.635971597,0.394792201,0.777430545,0.287440116,NA,0.643426293,0.380094268,0.79158224,0.260248012,NA,0,0,0,0,NA,0,0,0,0,5,4505,19,2045,0,0,0,0,0.698529412,0.679487179,0.616666667,0.606060606,"L",136,120,78,66,0,0,0.674174287,0.396146852,0.842179934,0.273254925,0.62962963,0.589285714,54,56,"7-6(4)","6-2","","","",0.630543454,0.379168979,0.761061292,0.256414115,0.748837209,0.519379845,71,76,0.66617056,0.380835662,0.841737364,0.245167328,0.618716109,0.348453647,0.731257915,0.215403248,0.814814815,0.458333333,29,26,1.39,3.05,0,1,0,0,1,0,5.77412731,-30,-2460,0.624136411544363,0.373371752658568,0.751260877190382,0.256221884525409,0.6309556842006,0.364331527492396,0.766498814636632,0.235624247727628,0,0,0,0,0,0,0,0,0.614151560908962,0.359967155284401,0.735811040657791,0.233402060782508,0.618993559864344,0.343431237492641,0.748913365608267,0.203760261931929,0.468878121556504,0.471441523272509,0,0,0.409535452438412,0.359999999780073,0.483450895011459,3.05,"L",0,"Hard",-14
"2118","USA",0,"Washington","Hard",1,0,0,"A",0,"Jordan Thompson","R","AUS",25.27310062,"Jan Lennard Struff","R","GER",29.25941136,0,"6-7(8) 6-4 7-5","R32",5,153,90,0,17,3,5,109,70,48,23,0.642201835,0.651376147,0.362745098,0.882352941,0.235294118,NA,0.621327676745098,0.366472635,0.765174366803921,0.227909779235294,NA,0.618417310034483,0.375741460103448,0.761147335827586,0.241446234,NA,0,0,0,0,NA,0,0,0,0,17,4,8,102,57,44,21,0.558823529,0.637254902,0.348623853,0.764705882,0.117647059,NA,0.654774894712963,0.354124285092593,0.815261092694444,0.208962133509259,NA,0.65826542035,0.343630288833333,0.82850462175,0.194317182016667,NA,0,0,0,0,NA,0,0,0,0,46,1009,35,1265,0,0,0,0,0.450980392156863,0.448275862068966,0.537037037037037,0.516666666666667,"L",51,108,29,60,0,0,0.636129348222222,0.363494983555556,0.790311170222222,0.213495115988889,0.36,0.540983606557377,25,61,"6-7(8)","6-4","7-5","","",0.675843447233333,0.325416575666667,0.867784497666667,0.166581713533333,0.444444444444444,0.5,20,16,0.595528559238095,0.349350186642857,0.714632193071429,0.174880476571429,0.646553696428572,0.352901024142857,0.861487625428571,0.203038033428571,0.19047619047619,0.571428571428571,11,7,2.16,1.69,0,1,0,0,0,0,3.98631074,-90,256,0.641151998572763,0.363036109359445,0.781522102113828,0.214510115822658,0.636616092981245,0.357186369196008,0.77433894958591,0.203374566389018,0,0,0,0,0,0,0,0,0.650263116625398,0.338430612185997,0.802553277345985,0.17408606162849,0.649212948577487,0.37208985287536,0.831256407608512,0.221253809446297,0.543550165380375,0.535437760571769,0,0,0.529411764705882,0.75,0.600436681222707,1.69,"L",0,"Hard",11
