"","tourney_country","home_advan","tourney_name","surface","hard","clay","grass","tourney_level","gs_or_lower","X.3","winner_hand","winner_ioc","winner_age","X.4","loser_hand","loser_ioc","loser_age","left_hand_advan","score","round","round_no","minutes","w_fatigue","l_fatigue","w_SvGms","w_bpSaved","w_bpFaced","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_1stin_pc","w_svptWon_pc","w_rtnsvWon_pc","w_sgWon_pc","w_rtngWon_pc","w_avg_1stin_pc","w_avg_svptWon_pc","w_avg_rtnsvWon_pc","w_avg_sgWon_pc","w_avg_rtngWon_pc","w_avg_1stin_os_pc","w_avg_svptWon_os_pc","w_avg_rtnsvWon_os_pc","w_avg_sgWon_os_pc","w_avg_rtngWon_os_pc","w_avg_1stin_hth_pc","w_avg_svptWon_hth_pc","w_avg_rtnsvWon_hth_pc","w_avg_sgWon_hth_pc","w_avg_rtngWon_hth_pc","w_avg_1stin_hth_os_pc","w_avg_svptWon_hth_os_pc","w_avg_rtnsvWon_hth_os_pc","w_avg_sgWon_hth_os_pc","w_avg_rtngWon_hth_os_pc","l_SvGms","l_bpSaved","l_bpFaced","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_1stin_pc","l_svptWon_pc","l_rtnsvWon_pc","l_sgWon_pc","l_rtngWon_pc","l_avg_1stin_pc","l_avg_svptWon_pc","l_avg_rtnsvWon_pc","l_avg_sgWon_pc","l_avg_rtngWon_pc","l_avg_1stin_os_pc","l_avg_svptWon_os_pc","l_avg_rtnsvWon_os_pc","l_avg_sgWon_os_pc","l_avg_rtngWon_os_pc","l_avg_1stin_hth_pc","l_avg_svptWon_hth_pc","l_avg_rtnsvWon_hth_pc","l_avg_sgWon_hth_pc","l_avg_rtngWon_hth_pc","l_avg_1stin_hth_os_pc","l_avg_svptWon_hth_os_pc","l_avg_rtnsvWon_hth_os_pc","l_avg_sgWon_hth_os_pc","l_avg_rtngWon_hth_os_pc","winner_rank","winner_rank_points","loser_rank","loser_rank_points","w_hth","l_hth","w_hth_os","l_hth_os","w_mw_pc","w_mw_os_pc","l_mw_pc","l_mw_os_pc","win_lose","w_mplayed","l_mplayed","w_mplayed_os","l_mplayed_os","hth_mplayed","hth_mplayed_os","w_co_avg_svptWon_pc","w_co_avg_rtnsvWon_pc","w_co_avg_sgWon_pc","w_co_avg_rtngWon_pc","w_tbwon_pc","l_tbwon_pc","w_tbplayed","l_tbplayed","set1","set2","set3","set4","set5","l_co_avg_svptWon_pc","l_co_avg_rtnsvWon_pc","l_co_avg_sgWon_pc","l_co_avg_rtngWon_pc","w_co_mw_pc","l_co_mw_pc","w_co_mplayed","l_co_mplayed","w_co_avg_svptWon_os_pc","w_co_avg_rtnsvWon_os_pc","w_co_avg_sgWon_os_pc","w_co_avg_rtngWon_os_pc","l_co_avg_svptWon_os_pc","l_co_avg_rtnsvWon_os_pc","l_co_avg_sgWon_os_pc","l_co_avg_rtngWon_os_pc","w_co_mw_os_pc","l_co_mw_os_pc","w_co_mplayed_os","l_co_mplayed_os","Avgoddsw","Averoddsl","AS_home_advan","AS_sur_hard","AS_sur_clay","AS_sur_grass","AS_tournie_level","AS_left_hand_advan","AS_age","AS_fatigue","AS_rank_points","AS_serve.returnpt","AS_return.servept","AS_serve.returng","AS_return.serveg","AS_serve.returnpt_os","AS_return.servept_os","AS_serve.returng_os","AS_return.serveg_os","AS_serve.returnpt_hth","AS_return.servept_hth","AS_serve.returng_hth","AS_return.serveg_hth","AS_serve.returnpt_hth_os","AS_return.servept_hth_os","AS_serve.returng_hth_os","AS_return.serveg_hth_os","AS_serve.returnpt_co","AS_return.servept_co","AS_serve.returng_co","AS_return.serveg_co","AS_serve.returnpt_co_os","AS_return.servept_co_os","AS_serve.returng_co_os","AS_return.serveg_co_os","AS_matchw","AS_matchw_os","AS_hth_matchw","AS_hth_matchw_os","AS_matchw_co","AS_matchw_co_os","AS_tbw","AS_odds","AS_win_lose","AS_win_lose_binary","surface.LR.","AS_rank"
"363","FRA",-1,"Paris Masters","Hard",1,0,0,"A",0,"Benoit Paire","R","FRA",30.47227926,"Damir Dzumhur","R","BIH",27.43874059,0,"7-5 6-4","R64",6,86,0,0,11,11,12,88,45,38,16,0.511363636,0.613636364,0.390625,0.909090909,0.272727273,NA,0.613843794526786,0.3739944506875,0.746585786589286,0.23499340075,NA,0.608197861691176,0.364642513867647,0.729260424970588,0.219856508338235,NA,0,0,0,0,NA,0,0,0,0,11,4,7,64,51,31,8,0.796875,0.609375,0.386363636,0.727272727,0.090909091,NA,0.586446311455696,0.379967032506329,0.682551763658228,0.24479916678481,NA,0.579986682115385,0.373273647057692,0.664650177653846,0.227989251134615,NA,0,0,0,0,NA,0,0,0,0,23,1528,91,609,0,0,0,0,0.5,0.455882352941176,0.443037974683544,0.423076923076923,"L",112,79,68,52,0,0,0.609349359901282,0.381889371252564,0.725483331732051,0.239040786008974,0.571428571428571,0.466666666666667,56,30,"7-5","6-4","","","",0.585219128461539,0.365565196352564,0.677072858429487,0.224897990339744,0.438461538461538,0.384615384615385,41,37,0.600524239411111,0.371628640533333,0.705688608688889,0.217818129533333,0.571126180588889,0.350836184422222,0.640051319777778,0.194160569788889,0.388888888888889,0.311111111111111,21,18,1.7,2.16,-1,1,0,0,0,0,-3.03353867,0,-919,0.61060123077977,0.382333359801149,0.743889009647215,0.246926449661816,0.613983438773369,0.380320410455443,0.751436013067963,0.238171144713513,0,0,0,0,0,0,0,0,0.605122515865119,0.374971523409462,0.739070815656832,0.236639741456066,0.605805632379626,0.368773154351525,0.746094082604007,0.215770125075114,0.469798657718121,0.481338481338481,0,0,0.467289719626168,0.444444444444444,0.44954128440367,2.16,"L",0,"Hard",-68
"364","AUT",0,"Vienna","Hard",1,0,0,"A",0,"Mikhail Kukushkin","R","KAZ",30.82272416,"Grigor Dimitrov","R","BUL",27.43600274,0,"6-4 4-6 6-4","R32",5,143,0,0,15,8,9,84,60,45,16,0.714285714,0.726190476,0.39516129,0.933333333,0.133333333,NA,0.613412527,0.382842418,0.757563718,0.262395683,NA,0.601160383,0.377547399,0.729842778,0.249282068,NA,0,0,0,0,NA,0,0,0,0,15,16,18,124,73,54,21,0.588709677,0.60483871,0.273809524,0.866666667,0.066666667,NA,0.673175717,0.374466631,0.846167175,0.230074614,NA,0.679219101,0.376280686,0.86348186,0.230042001,NA,0,0,0,0,NA,0,0,0,0,71,750,10,3335,0,0,0,0,0.410714286,0.387096774,0.654205607,0.706666667,"L",56,107,31,75,0,0,0.60595367,0.366476668,0.74386109,0.219027756,0.4,0.632653061,25,49,"6-4","4-6","6-4","","",0.673593217,0.387349445,0.842565175,0.26608013,0.263157895,0.798245614,26,31,0.587206673,0.374807314,0.698817742,0.256618702,0.672416436,0.388653373,0.827790142,0.259838728,0.307692308,0.807692308,15,17,3.39,1.33,0,1,0,0,0,0,-3.38672142,0,2585,0.637466057341904,0.379061171568922,0.763301033309561,0.23295431793751,0.642733376767715,0.384965086831235,0.7759793773617,0.23965584831927,0,0,0,0,0,0,0,0,0.647642265884855,0.38996096876229,0.793680091865646,0.263461006176181,0.642094333708532,0.398267532924491,0.763356133233454,0.271044671507824,0.61432377336574,0.646087298688565,0,0,0.752066115507821,0.72413793091082,0.612648221259667,1.33,"L",0,"Hard",61
"365","AUS",0,"Australian Open","Hard",1,0,0,"G",1,"Rafael Nadal","L","ESP",30.62286105,"Alexander Zverev","R","GER",19.74264203,1,"4-6 6-3 6-7(5) 6-3 6-2","R32",5,245,256,290,24,5,7,150,113,82,23,0.753333333,0.7,0.395348837,0.916666667,0.208333333,NA,0.663667973,0.426500618,0.831297497,0.352491789,NA,0.662189064,0.406172772,0.831023363,0.307413616,NA,0.645833333,0.463917526,0.8,0.466666667,NA,0.645833333,0.463917526,0.8,0.466666667,24,11,16,172,108,77,27,0.627906977,0.604651163,0.3,0.791666667,0.083333333,NA,0.637968216,0.367558592,0.80303159,0.237492482,NA,0.639450922,0.362185246,0.805627415,0.219205043,NA,0.536082474,0.354166667,0.533333333,0.2,NA,0.536082474,0.354166667,0.533333333,0.2,9,3195,24,1655,1,0,1,0,0.759689922,0.707692308,0.597938144,0.581818182,"W",129,97,65,55,1,1,0.689625011,0.411793405,0.877140695,0.322842394,0.477272727,0.541666667,44,48,"4-6","6-3","6-7(5)","6-3","6-2",0.631705497,0.34634134,0.79548929,0.207702633,0.821904762,0.519047619,62,58,0.665609845,0.406832119,0.852856163,0.299481503,0.632551193,0.36322039,0.798284393,0.219180659,0.789473684,0.552631579,27,25,1.32,3.35,0,1,0,0,1,1,10.88021902,-34,1540,0.643571447366661,0.400669896926264,0.777793124312218,0.305049465381695,0.646432712667306,0.38845023724185,0.791278695426945,0.276192527892532,0.645833333,0.463917526,0.8,0.466666667,0.645833333,0.463917526,0.8,0.466666667,0.66568282872732,0.394627540298073,0.808541355567981,0.288682149150305,0.646957896800146,0.391416827943068,0.795547452753447,0.272809989899704,0.559571462188673,0.54880694146195,1,1,0.612926136412893,0.588235294029988,0.468401486693329,1.32,"W",1,"Hard",15
"366","UAE",0,"Dubai","Hard",1,0,0,"A",0,"Stefanos Tsitsipas","R","GRE",20.53935661,"Matthew Ebden","R","AUS",31.24982888,0,"6-4 3-6 6-3","R32",5,103,0,0,14,2,4,71,37,34,19,0.521126761,0.746478873,0.35,0.857142857,0.214285714,NA,0.66989431144086,0.347989814860215,0.841868014688172,0.192430379731183,NA,0.674766397230769,0.339866710384615,0.838205089415385,0.180558966184615,NA,0,0,0,0,NA,0,0,0,0,14,2,5,80,46,35,17,0.575,0.65,0.253521127,0.785714286,0.142857143,NA,0.635675500071428,0.35609303725,0.776398403517857,0.201208506357143,NA,0.625702111027027,0.345855395810811,0.752284947891892,0.186459662864865,NA,0,0,0,0,NA,0,0,0,0,11,2965,47,1001,0,0,0,0,0.580645161290323,0.584615384615385,0.464285714285714,0.405405405405405,"W",93,56,65,37,0,0,0.685949887922222,0.342136571052381,0.874010733346032,0.18637445977619,0.509433962264151,0.5,53,24,"6-4","3-6","6-3","","",0.634214265730159,0.354731585198413,0.76844973181746,0.198705132095238,0.611111111111111,0.444444444444444,40,26,0.690112136613095,0.335789822309524,0.883698072738095,0.1827920985,0.610242332035714,0.334648216607143,0.7099639215,0.167542421892857,0.68452380952381,0.321428571428571,24,15,1.25,3.95,0,1,0,0,0,0,-10.71047227,0,1964,0.652926483251116,0.353768512092345,0.807100915131804,0.198621658499712,0.661132656417106,0.351986003325726,0.818028616237726,0.193557532466044,0,0,0,0,0,0,0,0,0.659135293208691,0.35042380071067,0.81476443250562,0.195192435861016,0.67343758415757,0.354945464345161,0.840624079125039,0.204750339852091,0.555678059536935,0.590508189836203,0,0,0.578947368421053,0.680473372781065,0.504672897196262,1.25,"W",1,"Hard",36
"367","GBR",0,"Tour Finals","Hard",1,0,0,"A",0,"Stefanos Tsitsipas","R","GRE",21.24845996,"Daniil Medvedev","R","RUS",23.74811773,0,"7-6(5) 6-4","RR",3,102,73,78,11,0,0,73,44,39,12,0.602739726,0.698630137,0.337662338,1,0.090909091,NA,0.675877789557143,0.356428939685714,0.848802042792857,0.208599160721429,NA,0.686162349,0.339794432788889,0.854147206388889,0.185015169277778,NA,0.6279875526,0.3066624602,0.75186042,0.1586851744,NA,0.63754854325,0.2886311055,0.766748602,0.135856468,11,3,4,77,53,38,13,0.688311688,0.662337662,0.301369863,0.909090909,0,NA,0.666306120757143,0.3943693927,0.830920470221428,0.28181902875,NA,0.679970767133333,0.397728316904762,0.847840839904762,0.289905834038095,NA,0.6933375398,0.3720124474,0.8413148256,0.24813958,NA,0.7113688945,0.36245145675,0.864143532,0.233251398,6,4000,4,5705,0,1,0,1,0.642857142857143,0.633333333333333,0.7,0.761904761904762,"L",140,140,90,105,5,4,0.681372334357986,0.377617422988889,0.867743227622222,0.245254663721528,0.584415584415584,0.66,77,50,"7-6(5)","6-4","","","",0.651538781638889,0.409830070043403,0.820422075331598,0.312195350479167,0.66875,0.699652777777778,91,89,0.678961161103535,0.357506132550505,0.854723907449495,0.220723095815657,0.662501426843434,0.400344610005051,0.832668245103535,0.295539449691919,0.646464646464646,0.689393939393939,56,51,3.03,1.39,0,1,0,0,0,0,2.49965777,5,1705,0.651494357168731,0.368484401769952,0.799331196340923,0.249260371881648,0.666791499832702,0.366945052131032,0.820870317224364,0.253402441839494,0.6933375398,0.3720124474,0.8413148256,0.24813958,0.7113688945,0.36245145675,0.864143532,0.233251398,0.633080555419219,0.375576582667289,0.769860169849028,0.264586103271166,0.649506389185071,0.370927887834645,0.790464296371515,0.256931986798555,0.521276595744681,0.546075085324232,1,1,0.511291550367927,0.516068052930057,0.530369442705072,1.39,"L",0,"Hard",2
"368","CHN",0,"Beijing","Hard",1,0,0,"A",0,"Dusan Lajovic","R","SRB",28.25462012,"Grigor Dimitrov","R","BUL",27.37850787,0,"6-4 2-6 6-4","R16",4,111,126,82,14,1,5,74,52,33,15,0.702702703,0.648648649,0.428571429,0.714285714,0.285714286,NA,0.64072779,0.350106744,0.796557219,0.209413666,NA,0.637048232,0.332994744,0.774570841,0.185148452,NA,0.634146341,0.225806452,0.909090909,0,NA,0.634146341,0.225806452,0.909090909,0,14,5,9,98,54,39,17,0.551020408,0.571428571,0.351351351,0.714285714,0.285714286,NA,0.673572064,0.374682104,0.846260305,0.22944811,NA,0.679185761,0.376404385,0.86194201,0.229177097,NA,0.774193548,0.365853659,1,0.090909091,NA,0.774193548,0.365853659,1,0.090909091,55,920,8,3755,0,1,0,1,0.455696203,0.411764706,0.652173913,0.698795181,"L",79,115,34,83,1,1,0.620704413,0.33045954,0.757289743,0.188016795,0.305555556,0.618181818,36,55,"6-4","2-6","6-4","","",0.672927463,0.377535728,0.842706321,0.245737708,0.393939394,0.66969697,47,62,0.607233071,0.31450312,0.701139924,0.17891507,0.688886606,0.365930468,0.871735428,0.205972849,0.3125,0.713541667,18,25,3.31,1.34,0,1,0,0,0,0,-0.876112249999998,-44,2835,0.657991607070565,0.368995916047279,0.801630359606546,0.223632473940104,0.671012490010366,0.37140797575147,0.823178169681389,0.228321362688568,0.774193548,0.365853659,1,0.090909091,0.774193548,0.365853659,1,0.090909091,0.670655949287794,0.378201308977416,0.817587485832616,0.244995994631058,0.686559357894003,0.376021555817866,0.829710193503378,0.227064214208788,0.588673621195501,0.629227823893121,1,1,0.629629629699272,0.695431472180164,0.669218151608533,1.34,"L",0,"Hard",47
"369","CHN",0,"Shanghai Masters","Hard",1,0,0,"A",0,"Roger Federer","R","SUI",38.16290212,"Albert Ramos","L","ESP",31.72073922,-1,"6-2 7-6(5)","R32",5,84,0,83,10,0,0,54,43,39,7,0.796296296,0.851851852,0.356164384,1,0.2,NA,0.731745440091666,0.39689856865,0.919982426975,0.27196404515,NA,0.724905854204819,0.401383370120482,0.915474846361446,0.285894844108434,NA,0,0,0,0,NA,0,0,0,0,10,3,5,73,43,26,21,0.589041096,0.643835616,0.148148148,0.8,0,NA,0.628574474847619,0.359822142171428,0.772418536961905,0.222503919990476,NA,0.623812254761905,0.329979418095238,0.755166091309524,0.164247800952381,NA,0,0,0,0,NA,0,0,0,0,3,7130,46,1095,0,0,0,0,0.85,0.843373493975904,0.485714285714286,0.380952380952381,"W",120,105,83,42,0,0,0.73923375134902,0.39179534269902,0.931920491232353,0.261054277337255,0.642857142857143,0.533333333333333,56,45,"6-2","7-6(5)","","","",0.61243374045098,0.355018747767157,0.743235200357843,0.207420650284314,0.885294117647059,0.406862745098039,56,55,0.706270162535714,0.384355964428571,0.894778368285714,0.267202268511905,0.611345784107143,0.340483392571429,0.726304399892857,0.19494847175,0.809523809523809,0.357142857142857,22,17,1.09,7.52,0,1,0,0,0,-1,6.4421629,-83,6035,0.670362011461144,0.387039494764566,0.805245882735087,0.260406530909436,0.687189283270819,0.391518809072688,0.847879637089207,0.274618741691287,0,0,0,0,0,0,0,0,0.675560487132628,0.390145385423475,0.81794684425404,0.259939273620978,0.674724398202232,0.386015154632206,0.821103358577815,0.268948641221444,0.636363636363636,0.688847235238988,0,0,0.685128983308043,0.693877551020408,0.546558704453441,1.09,"W",1,"Hard",43
"370","FRA",0,"Paris Masters","Hard",1,0,0,"M",1,"Borna Coric","R","CRO",21.95482546,"Daniil Medvedev","R","RUS",22.71321013,0,"6-4 6-4","R32",5,74,0,48,10,2,2,52,37,35,6,0.711538462,0.788461538,0.390625,1,0.2,NA,0.662533063,0.372925854,0.835875968,0.244265084,NA,0.659850747,0.371272288,0.827954719,0.244947034,NA,0.699186992,0.392781895,0.844444445,0.291666667,NA,0.75,0.448723405,0.933333334,0.401785715,10,2,4,64,36,28,11,0.5625,0.609375,0.211538462,0.8,0,NA,0.641630347,0.36458312,0.797240938,0.230644269,NA,0.643271035,0.37006504,0.797471621,0.243413925,NA,0.607218105,0.300813008,0.708333333,0.155555555,NA,0.551276596,0.25,0.598214286,0.066666667,13,2460,17,1977,0.666666667,0.333333333,1,0,0.563829787,0.555555556,0.59047619,0.636363636,"L",94,105,63,77,3,2,0.657544332,0.368414382,0.821401897,0.236032984,0.45,0.567567568,40,37,"6-4","6-4","","","",0.619332224,0.332612765,0.753914613,0.1747353,0.538888889,0.426666667,45,47,0.650665582,0.382231965,0.798729409,0.26477374,0.595782222,0.31127122,0.688804662,0.136374531,0.601851852,0.333333333,23,26,1.86,1.96,0,1,0,0,1,0,0.758384670000002,48,-483,0.632424646724918,0.354958013547334,0.765469350305879,0.216258689707357,0.634049843330347,0.359315824333509,0.765020481142483,0.227199037757166,0.607218105,0.300813008,0.708333333,0.155555555,0.551276595448723,0.25,0.598214285401786,0.0666666669333333,0.627015289384857,0.335919184953335,0.761570223802463,0.175412885420039,0.609175439292477,0.323588014672922,0.72233668522203,0.145838901074462,0.511542174921962,0.533898304743465,0.333333333,0,0.441887226839177,0.356435643278502,0.557768924490722,1.96,"L",0,"Hard",-4
"371","USA",0,"Cincinnati Masters","Hard",1,0,0,"M",1,"Novak Djokovic","R","SRB",31.22792608,"Marin Cilic","R","CRO",29.87268994,0,"6-4 3-6 6-3","SF",2,152,540,401,14,9,12,96,61,44,15,0.635416667,0.614583333,0.388888889,0.785714286,0.285714286,NA,0.671738177,0.42457998,0.847450225,0.326652093,NA,0.663092049,0.415050845,0.835940134,0.299232032,NA,0.690246217,0.416736227,0.857954545,0.34688057,NA,0.686745473,0.479086641,0.818181818,0.490909091,14,4,8,90,60,41,14,0.666666667,0.611111111,0.385416667,0.714285714,0.214285714,NA,0.698196028,0.386521985,0.864999829,0.245363608,NA,0.684189369,0.379526207,0.846116089,0.234533463,NA,0.583263773,0.309753783,0.65311943,0.142045455,NA,0.520913359,0.313254527,0.509090909,0.181818182,10,3445,7,4085,0.333333333,0.666666667,0.5,0.5,0.774193548,0.738095238,0.688,0.648648649,"W",93,125,42,74,3,2,0.671276475,0.417296199,0.838120929,0.314025457,0.615384615,0.6,39,65,"6-4","3-6","6-3","","",0.695028132,0.391988257,0.854255929,0.252544287,0.809210526,0.736842105,66,74,0.645195355,0.422322334,0.814791989,0.320186186,0.677785398,0.380531612,0.843247185,0.241201776,0.735294118,0.764705882,22,23,1.49,2.67,0,1,0,0,1,0,1.35523614,139,-640,0.634757124118218,0.378151988441848,0.775475382365516,0.274117036165868,0.635987376188817,0.377579749825273,0.78090682137581,0.261258587248339,0.690246217,0.416736227,0.857954545,0.34688057,0.686745473,0.479086641,0.818181818,0.490909091,0.631335221415018,0.375156946018472,0.768449306629396,0.268792656258242,0.629012764368513,0.383891796880853,0.771587878646234,0.275208012750049,0.529474055646702,0.532250579879427,0.333333333,0.5,0.523404255310892,0.490196078666667,0.506329113767826,1.49,"W",1,"Hard",-3
"372","USA",-1,"Miami Masters","Hard",1,0,0,"M",1,"John Isner","R","USA",32.89527721,"Mikhail Youzhny","R","RUS",35.73169062,0,"6-4 6-3","R32",5,80,125,237,10,2,3,59,36,30,11,0.610169492,0.694915254,0.406779661,0.9,0.333333333,NA,0.730114723,0.296840258,0.920529752,0.109426729,NA,0.729610669,0.302854121,0.917187421,0.119315202,NA,0.755813953,0.291666667,1,0.214285714,NA,0.755813953,0.291666667,1,0.214285714,9,6,9,59,38,25,10,0.644067797,0.593220339,0.305084746,0.666666667,0.1,NA,0.612045512,0.362277053,0.751726001,0.215246321,NA,0.598050569,0.367060619,0.726359813,0.226522154,NA,0.708333333,0.244186047,0.785714286,0,NA,0.708333333,0.244186047,0.785714286,0,17,2170,102,589,1,0,1,0,0.596153846,0.577464789,0.426470588,0.45,"L",104,68,71,40,1,1,0.726905175,0.289820791,0.91366762,0.096348391,0.56302521,0.6,119,25,"6-4","6-3","","","",0.59078361,0.331660541,0.700080805,0.173844167,0.643939394,0.333333333,36,28,0.734800296,0.315903416,0.93011289,0.145289433,0.578596135,0.342208846,0.665116035,0.183354542,0.678571429,0.428571429,17,16,1.43,2.85,-1,1,0,0,1,0,2.83641341,112,-1581,0.673402018385655,0.331636562046033,0.872929940081593,0.189514752174217,0.663833339573357,0.334704321173037,0.858911284023213,0.198059156757519,0.708333333,0.244186047,0.785714286,0,0.708333333,0.244186047,0.785714286,0,0.670884235110699,0.313311243682863,0.879024536664525,0.159854972679942,0.64683781490238,0.317739963993732,0.820720073176999,0.164669874241998,0.417035398158695,0.437971213045628,0,0,0.341085271071931,0.387096774280957,0.515895953794501,2.85,"L",0,"Hard",-85
"373","MEX",0,"Acapulco","Hard",1,0,0,"A",0,"Nick Kyrgios","R","AUS",23.8329911,"Alexander Zverev","R","GER",21.85078713,0,"6-3 6-4","F",1,90,548,313,10,7,8,71,44,34,10,0.61971831,0.61971831,0.367346939,0.9,0.333333333,NA,0.708474286849315,0.323327408493151,0.893924623849315,0.164103228808219,NA,0.713665879672727,0.332059571327273,0.903220035218182,0.174601779745455,NA,0.699724255,0.3197921412,0.88,0.1466666666,NA,0.699724255,0.3197921412,0.88,0.1466666666,9,2,5,49,36,26,5,0.734693878,0.632653061,0.38028169,0.666666667,0.1,NA,0.680470828431507,0.389977785431507,0.843616119657534,0.270258693726027,NA,0.680692621528736,0.380686057425287,0.851200008252874,0.251498827321839,NA,0.6802078588,0.300275745,0.8533333334,0.12,NA,0.6802078588,0.300275745,0.8533333334,0.12,72,750,3,6475,0.6,0.4,0.6,0.4,0.684931506849315,0.709090909090909,0.746575342465753,0.71264367816092,"W",73,146,55,87,5,5,0.71781190397043,0.320769840158602,0.906601074497312,0.170790274392473,0.614035087719298,0.660377358490566,57,53,"6-3","6-4","","","",0.6688714879,0.389832261106989,0.832487534923656,0.275180688711828,0.67741935483871,0.746236559139785,42,69,0.713040779925,0.318001212025,0.90998282285,0.164582468525,0.656771430475,0.37037712255,0.825956878816667,0.233260708666667,0.675,0.658333333333333,24,30,2.84,1.43,0,1,0,0,0,0,1.98220397,235,-5725,0.64497514705238,0.322103981257958,0.767855551916945,0.162846162533314,0.652135620616906,0.327878402702688,0.782199082841151,0.17021005596623,0.699724255,0.3197921412,0.88,0.1466666666,0.699724255,0.3197921412,0.88,0.1466666666,0.648052801253423,0.324127369243827,0.767147626339594,0.170232285421413,0.658140112228258,0.32623116218098,0.795965861834167,0.166154397568046,0.478468899521531,0.4987505512274,0.6,0.6,0.47583081570997,0.50625,0.481818181818182,2.84,"W",1,"Hard",-69
"374","BRA",0,"Rio De Janeiro","Clay",0,1,0,"A",0,"Pablo Cuevas","R","URU",33.13073238,"Albert Ramos","L","ESP",31.08829569,1,"6-3 3-6 6-3","QF",3,150,68,289,14,6,10,92,49,36,16,0.532608696,0.565217391,0.440860215,0.714285714,0.384615385,NA,0.653737687273973,0.370436670520548,0.811801080575342,0.229951338410959,NA,0.667451307204082,0.382957484367347,0.836603615795918,0.254585000877551,NA,0.70319272625,0.40918849925,0.9076704545,0.277207168,NA,0.715368079333333,0.407446527666667,0.918560606,0.286276224,13,12,17,93,49,31,21,0.52688172,0.559139785,0.434782609,0.615384615,0.285714286,NA,0.613430691,0.354629216471698,0.742414649792453,0.201695331566038,NA,0.607156859983333,0.382976448516667,0.7338777651,0.26044826225,NA,0.59081150075,0.29680727375,0.722792832,0.0923295455,NA,0.592553472333333,0.284631920666667,0.713723776,0.081439394,63,751,93,605,1,0,1,0,0.520547945205479,0.591836734693878,0.452830188679245,0.55,"L",73,106,49,60,4,3,0.646314496706897,0.370070106982759,0.790221126632184,0.231398534431035,0.428571428571429,0.528301886792453,42,53,"6-3","3-6","6-3","","",0.610905887425287,0.34115392391954,0.72784811254023,0.170289758850575,0.442528735632184,0.390804597701149,38,45,0.645167341544445,0.378763315377778,0.792403136033333,0.244487827,0.5858039299,0.351626875266667,0.6896770931,0.181212828533333,0.466666666666667,0.4,20,22,1.31,3.49,0,0,1,0,0,1,-2.04243669,221,-146,0.62348921713589,0.35168668780619,0.763513593440441,0.199009418434825,0.613218931174569,0.364590945384805,0.742443509618922,0.237407425721665,0.59081150075,0.29680727375,0.722792832,0.0923295455,0.592553472333333,0.284631920666667,0.713723776,0.081439394,0.622753146771883,0.345483376271533,0.758770556913955,0.177290816194119,0.607323058882535,0.352757740099628,0.738281943862944,0.18612351802796,0.465215082315454,0.481680071492404,0,0,0.468965517241379,0.461538461538462,0.552112676056338,3.49,"L",0,"Clay",-30
"375","USA",1,"Miami Masters","Hard",1,0,0,"A",0,"Denis Shapovalov","L","CAN",19.92334018,"Frances Tiafoe","R","USA",21.15537303,-1,"6-7(5) 6-4 6-2","QF",3,135,346,513,15,5,6,91,63,48,18,0.692307692,0.725274725,0.380952381,0.933333333,0.266666667,NA,0.659816302923077,0.346438092714286,0.820962900010989,0.185233832626374,NA,0.660215818071429,0.354158362528571,0.825114393314286,0.192919649828571,NA,0.6557041,0.289975224,0.7386363635,0.1631016045,NA,0.6557041,0.289975224,0.7386363635,0.1631016045,15,8,12,105,64,40,25,0.60952381,0.619047619,0.274725275,0.733333333,0.066666667,NA,0.6475011221375,0.349300090725,0.80644257105,0.1898978988625,NA,0.647224131275862,0.347796848706896,0.80639892887931,0.190278613637931,NA,0.710024776,0.3442959,0.8368983955,0.2613636365,NA,0.710024776,0.3442959,0.8368983955,0.2613636365,23,1550,34,1200,0.5,0.5,0.5,0.5,0.549450549450549,0.571428571428571,0.5,0.5,"L",91,80,70,58,2,2,0.662013602825269,0.345425119427419,0.839645407311828,0.188701048717742,0.471698113207547,0.488888888888889,53,45,"6-7(5)","6-4","6-2","","",0.653154234655914,0.353939033467742,0.816946147677419,0.194878786798387,0.513440860215054,0.551075268817204,46,40,0.6447548478,0.344671128066667,0.831589771833334,0.181440218466667,0.651966894666667,0.341134203733333,0.816829816766667,0.17783159785,0.533333333333333,0.55,19,20,1.56,2.45,1,1,0,0,0,-1,1.23203285,167,-350,0.651449417089409,0.346144501193007,0.813211414590819,0.187857615088174,0.646330583248905,0.345032220496274,0.806948800973943,0.187394055636711,0.710024776,0.3442959,0.8368983955,0.2613636365,0.710024776,0.3442959,0.8368983955,0.2613636365,0.654083455646337,0.348381431204498,0.812358599124863,0.188375281997151,0.65416618651435,0.346016829381333,0.818245352396802,0.176171818024605,0.476439790575916,0.466666666666667,0.5,0.5,0.517676767676768,0.507692307692308,0.508948057616761,2.45,"L",0,"Hard",-11
